,lon,lat,value,radius,color,group,type
16157,121.55156799999999,25.001856,1,1,#DDD23B,興隆路,普通重型-機車
16158,121.52260600000001,25.084739000000003,2,1,#DDD23B,其他路段,其他慢車-慢車;普通重型-機車
16159,121.523076,25.04991,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
16160,121.524974,25.11851,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16161,121.52650600000001,25.049439000000003,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16162,121.567305,24.981307,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
16163,121.532556,25.035398,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16164,121.57151599999999,24.976981,1,1,#DDD23B,其他路段,普通重型-機車
16165,121.56738899999999,24.981053,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16166,121.53783,25.052094,3,3,#DDD23B,南京東路,普通重型-機車;自用-小客車;自用-小客車
16167,121.612305,25.055218,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
16168,121.539029,25.005110000000002,2,1,#DDD23B,羅斯福路,計程車-小客車;普通重型-機車
16169,121.54134199999999,24.992869,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
16170,121.552322,25.061347,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16171,121.507671,25.035349,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16172,121.54755800000001,25.084123,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
16173,121.5655,25.038494,3,3,#DDD23B,其他路段,普通重型-機車;計程車-小客車;乘客-人
16174,121.606429,25.053271,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
16175,121.579655,25.080299,3,3,#DDD23B,內湖路1段,普通重型-機車;行人-人;行人-人
16176,121.509468,25.076052,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16177,121.515883,25.035102,1,1,#DDD23B,其他路段,普通重型-機車
16178,121.510254,25.082275,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16179,121.560946,24.986620000000002,2,1,#DDD23B,興隆路,自用-小客車;普通重型-機車
16180,121.522696,25.049075,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人
16181,121.59006399999998,25.059775,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
16182,121.601033,25.060867000000002,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
16183,121.520817,25.076974,2,1,#DDD23B,承德橋,普通重型-機車;腳踏自行車-慢車
16184,121.563578,25.057416,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16185,121.54046000000001,25.062445,3,3,#DDD23B,其他路段,普通重型-機車;自用-小客車;普通重型-機車
16186,121.54255400000001,25.062428,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16187,121.56313899999999,25.076154000000002,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16188,121.51705,25.115861,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16189,121.578947,25.066907,3,3,#DDD23B,其他路段,民營公車-大客車;普通重型-機車;乘客-人
16190,121.595646,25.083814999999998,3,3,#DDD23B,其他路段,普通重型-機車;自用-小客車;自用-小客車
16191,121.573249,25.041239,1,1,#DDD23B,忠孝東路,普通重型-機車
16192,121.55875900000001,25.00574,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
16193,121.51186000000001,25.056954,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16194,121.519181,25.060235000000002,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16195,121.526017,25.062582,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16196,121.498228,25.121011,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;行人-人
16197,121.547431,25.079968,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
16198,121.541122,24.994906,2,1,#DDD23B,羅斯福路,自用-小客車;普通重型-機車
16199,121.51356000000001,25.065904999999997,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16200,121.52887,25.057423,2,1,#DDD23B,其他路段,自用-小客車;大型重型2(250-550C.C.)-機車
16201,121.542877,24.992062,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16202,121.543566,25.028384,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16203,121.538992,25.00677,2,1,#DDD23B,羅斯福路,普通重型-機車;普通重型-機車
16204,121.589673,25.049713,2,1,#DDD23B,忠孝東路,普通重型-機車;普通重型-機車
16205,121.52079099999999,25.114707,2,1,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通重型-機車
16206,121.579945,24.98923,1,1,#DDD23B,其他路段,普通重型-機車
16207,121.58113700000001,25.081870000000002,2,1,#DDD23B,其他路段,普通重型-機車;營業用-小貨車(含客、貨兩用)
16208,121.56164799999999,24.984479,2,1,#DDD23B,興隆路,自用-小客車;普通重型-機車
16209,121.50023999999999,25.121627,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16210,121.55380500000001,24.98551,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16211,121.522783,25.084112,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16212,121.51781799999999,25.039369,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
16213,121.57505,25.072986,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16214,121.518396,25.062998,3,3,#DDD23B,承德路,普通重型-機車;自用-小客車;普通重型-機車
16215,121.50041499999999,25.029386,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
16216,121.509879,25.087025,2,1,#DDD23B,中正路,普通重型-機車;普通重型-機車
16217,121.51085900000001,25.068741,2,1,#DDD23B,其他路段,普通輕型-機車;普通重型-機車
16218,121.590994,25.06849,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
16219,121.59040800000001,25.081742000000002,2,1,#DDD23B,其他路段,乘客-人;普通重型-機車
16220,121.574859,25.053339,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16221,121.531493,25.017347,2,1,#DDD23B,羅斯福路,營業用-小貨車(含客、貨兩用);普通重型-機車
16222,121.520331,25.112146,1,1,#DDD23B,其他路段,普通重型-機車
16223,121.565494,25.082320000000003,2,1,#DDD23B,內湖路1段,普通重型-機車;普通重型-機車
16224,121.50731599999999,25.087018,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16225,121.51701200000001,25.057247,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
16226,121.52502700000001,25.02136,2,1,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通輕型-機車
16227,121.56519399999999,25.129292,2,1,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通重型-機車
16228,121.514944,25.032020000000003,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16229,121.529323,25.043525,2,1,#DDD23B,八德路,普通重型-機車;計程車-小客車
16230,121.51988100000001,25.093376,3,3,#DDD23B,中正路,自用-小客車;自用-小客車;普通重型-機車
16231,121.57129599999999,25.064564,1,1,#DDD23B,其他路段,普通重型-機車
16232,121.507149,25.04654,5,15,#E98B2A,其他路段,自用-小客車;自用-小客車;普通重型-機車;普通重型-機車;租賃車-小客車
16233,121.59541599999999,25.051458,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16234,121.518298,25.067407,3,3,#DDD23B,承德路,普通重型-機車;普通重型-機車;乘客-人
16235,121.61671000000001,25.055165,3,3,#DDD23B,其他路段,普通重型-機車;自用-小客車;乘客-人
16236,121.51436100000001,25.035344,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16237,121.52744799999999,25.107447,3,3,#DDD23B,其他路段,普通重型-機車;行人-人;乘客-人
16238,121.50908100000001,25.087263,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
16239,121.522104,25.040597,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16240,121.529022,25.063574,4,5,#DDD23B,其他路段,普通重型-機車;租賃車-小客車;自用-小客車;乘客-人
16241,121.543566,25.028384,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16242,121.56154599999999,25.015254000000002,2,1,#DDD23B,其他路段,腳踏自行車-慢車;普通重型-機車
16243,121.585102,25.084323,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16244,121.559377,24.981376,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
16245,121.54398,25.052104,2,1,#DDD23B,南京東路,普通重型-機車;普通重型-機車
16246,121.560837,25.086205,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
16247,121.582586,25.045204000000002,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
16248,121.563783,25.049979,2,1,#DDD23B,八德路,普通重型-機車;自用-小客車
16249,121.523785,25.068374,2,1,#DDD23B,民族東路,自用-小客車;普通重型-機車
16250,121.516503,25.021836999999998,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16251,121.50373,25.025192999999998,2,1,#DDD23B,其他路段,腳踏自行車-慢車;普通重型-機車
16252,121.536235,25.024581,2,1,#DDD23B,和平東路,自用-小客車;普通重型-機車
16253,121.518274,25.058366,2,1,#DDD23B,承德路,自用-小客車;普通重型-機車
16254,121.59556200000002,25.050720000000002,2,1,#DDD23B,忠孝東路,遊覽車-大客車;普通重型-機車
16255,121.51818999999999,25.062989,3,3,#DDD23B,承德路,普通重型-機車;普通重型-機車;計程車-小客車
16256,121.491376,25.036038,2,1,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通重型-機車
16257,121.58048799999999,25.042605,2,1,#DDD23B,忠孝東路,普通重型-機車;普通重型-機車
16258,121.49833899999999,25.120885,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16259,121.55826699999999,24.985309,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
16260,121.57091299999999,25.044988,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16261,121.56151299999999,25.041173999999998,2,1,#DDD23B,逸仙路,普通重型-機車;自用-小客車
16262,121.495856,25.028661,2,1,#DDD23B,西園路2段,普通重型-機車;普通重型-機車
16263,121.51730500000001,25.038087,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16264,121.50905900000001,25.137114,2,1,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通重型-機車
16265,121.60080900000001,25.060853,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16266,121.61098700000001,25.033618,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16267,121.590897,25.068492000000003,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16268,121.544002,25.055132999999998,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
16269,121.509425,25.112756,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16270,121.546109,25.135692000000002,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16271,121.523247,25.033155999999998,2,1,#DDD23B,杭州南路2段,自用-小客車;普通重型-機車
16272,121.574445,25.033379,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16273,121.55569799999999,25.002613,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16274,121.552314,25.118231,2,1,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通重型-機車
16275,121.55829299999999,25.027079999999998,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16276,121.46668500000001,25.127177,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16277,121.56708700000001,25.027081,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
16278,121.564728,25.041204999999998,3,3,#DDD23B,忠孝東路,普通重型-機車;計程車-小客車;乘客-人
16279,121.512739,25.073567,4,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人;乘客-人
16280,121.526379,25.119545000000002,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16281,121.563083,25.040189,2,1,#DDD23B,逸仙路,自用-小客車;普通重型-機車
16282,121.48671100000001,25.061453,1,1,#DDD23B,其他路段,普通重型-機車
16283,121.55698500000001,25.020823999999998,2,1,#DDD23B,和平東路,普通重型-機車;普通重型-機車
16284,121.49481000000002,25.024944,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16285,121.51237900000001,25.101643,2,1,#DDD23B,承德路,普通重型-機車;普通重型-機車
16286,121.570654,25.083821,2,1,#DDD23B,內湖路1段,自用-小客車;大型重型2(250-550C.C.)-機車
16287,121.572884,25.040775,2,1,#DDD23B,忠孝東路,普通重型-機車;普通重型-機車
16288,121.590033,25.077496,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16289,121.58843600000002,25.047116,2,1,#DDD23B,其他路段,普通重型-機車;動力機械-其他車
16290,121.51623300000001,25.026654,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16291,121.606429,25.053271,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16292,121.53844,25.012061,3,3,#DDD23B,基隆路,普通重型-機車;普通重型-機車;普通重型-機車
16293,121.573388,24.997104,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16294,121.515285,25.029977,4,5,#DDD23B,其他路段,普通重型-機車;自用-小客車;自用-小客車;乘客-人
16295,121.505219,25.116243,2,1,#DDD23B,承德路,普通重型-機車;腳踏自行車-慢車
16296,121.57973500000001,25.059476,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16297,121.508202,25.050604999999997,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
16298,121.536404,25.04844,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16299,121.496407,25.121157999999998,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16300,121.473316,25.122636,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
16301,121.52266599999999,25.059896,1,1,#DDD23B,其他路段,普通重型-機車
16302,121.494597,25.035729999999997,3,3,#DDD23B,其他路段,普通重型-機車;自用-小客車;乘客-人
16303,121.56679199999999,25.032902,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
16304,121.464991,25.124438,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16305,121.51879,25.092413,3,3,#DDD23B,中正路,普通重型-機車;租賃車-小客車;乘客-人
16306,121.521346,25.079072,2,1,#DDD23B,承德路,腳踏自行車-慢車;普通重型-機車
16307,121.556851,25.004578,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16308,121.54583000000001,25.048223,2,1,#DDD23B,八德路,普通重型-機車;腳踏自行車-慢車
16309,121.52604199999999,25.047549,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16310,121.560034,25.085507999999997,2,1,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通重型-機車
16311,121.51410800000001,25.096168,2,1,#DDD23B,承德路,自用-小客車;普通重型-機車
16312,121.52124199999999,25.101985,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
16313,121.52391200000001,25.034674,2,1,#DDD23B,杭州南路2段,普通重型-機車;自用-小客車
16314,121.530084,25.052145,3,3,#DDD23B,南京東路,自用-小客車;普通重型-機車;乘客-人
16315,121.53365600000001,25.054343,2,1,#DDD23B,南京東路,普通重型-機車;自用-小客車
16316,121.573021,25.000759,3,3,#DDD23B,和平東路,普通重型-機車;自用-小客車;普通重型-機車
16317,121.53961000000001,25.102005,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
16318,121.577855,25.04898,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16319,121.48671100000001,25.061453,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16320,121.56641100000002,25.051297,2,1,#DDD23B,南京東路,普通輕型-機車;普通重型-機車
16321,121.566671,25.063292,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
16322,121.565486,25.038079,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16323,121.566441,24.990543,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16324,121.509215,25.086854000000002,2,1,#DDD23B,中正路,自用-小客車;普通重型-機車
16325,121.512226,25.029053,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16326,121.51328600000001,25.051737,2,1,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通重型-機車
16327,121.56454699999999,25.041107999999998,2,1,#DDD23B,忠孝東路,普通重型-機車;普通重型-機車
16328,121.55356699999999,25.048194,6,18,#E98B2A,八德路,自用-小客車;普通重型-機車;乘客-人;普通重型-機車;普通重型-機車;普通重型-機車
16329,121.521651,25.045304,2,1,#DDD23B,忠孝東路,自用-小客車;普通重型-機車
16330,121.511979,25.049975,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16331,121.50643400000001,25.118812,2,1,#DDD23B,其他路段,行人-人;普通重型-機車
16332,121.51645400000001,25.091114,2,1,#DDD23B,中正路,普通重型-機車;普通重型-機車
16333,121.514941,25.093176,2,1,#DDD23B,承德路,自用-小客車;普通重型-機車
16334,121.53775800000001,25.057796,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
16335,121.56190900000001,25.086654,2,1,#DDD23B,內湖路1段,普通重型-機車;行人-人
16336,121.527897,25.06275,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16337,121.557597,25.029906,2,1,#DDD23B,基隆路,自用-小客車;普通重型-機車
16338,121.576917,25.076273,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
16339,121.49213,25.026309,2,1,#DDD23B,西園路2段,大型重型2(250-550C.C.)-機車;普通重型-機車
16340,121.50730700000001,25.037973,2,1,#DDD23B,中華路1段,自用-小客車;普通重型-機車
16341,121.607496,25.071317,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16342,121.55542,25.023215,2,1,#DDD23B,其他路段,大型重型2(250-550C.C.)-機車;行人-人
16343,121.520583,25.029767,2,1,#DDD23B,羅斯福路,自用-小貨車(含客、貨兩用);普通重型-機車
16344,121.51463500000001,25.027611,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16345,121.486938,25.122051000000003,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16346,121.52486999999999,25.050722,2,1,#DDD23B,其他路段,普通重型-機車;營業用-小貨車(含客、貨兩用)
16347,121.52025,25.060337,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16348,121.52606000000002,25.087679,2,1,#DDD23B,其他路段,自用-小客車;普通輕型-機車
16349,121.529356,25.131294,1,1,#DDD23B,其他路段,普通重型-機車
16350,121.53288500000001,25.019637,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人
16351,121.552314,24.98774,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16352,121.50268500000001,25.121371,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
16353,121.52598400000001,25.092332,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16354,121.568395,24.991435,4,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;自用-小客車;自用-小貨車(含客、貨兩用)
16355,121.531645,25.046712,2,1,#DDD23B,其他路段,行人-人;普通重型-機車
16356,121.55873600000001,25.031489,2,1,#DDD23B,基隆路,自用-小客車;普通輕型-機車
16357,121.58686499999999,25.068939999999998,3,3,#DDD23B,其他路段,普通重型-機車;租賃車-小客車;自用-小客車
16358,121.55762299999999,25.035873000000002,2,1,#DDD23B,光復南路,普通重型-機車;普通重型-機車
16359,121.53478500000001,25.024795,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
16360,121.507069,25.114304999999998,2,1,#DDD23B,承德路,租賃車-小客車;普通重型-機車
16361,121.54853999999999,25.081210000000002,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16362,121.512254,25.068668,2,1,#DDD23B,其他路段,普通重型-機車;自用-小貨車(含客、貨兩用)
16363,121.56134099999998,25.084678,2,1,#DDD23B,內湖路1段,普通重型-機車;行人-人
16364,121.50841899999999,25.042069,1,1,#DDD23B,寶慶路,普通重型-機車
16365,121.511537,25.074368,3,3,#DDD23B,其他路段,普通重型-機車;行人-人;行人-人
16366,121.51094199999999,25.067231,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
16367,121.56313899999999,25.076154000000002,2,1,#DDD23B,其他路段,普通重型-機車;大型重型1(550C.C.以上)-機車
16368,121.552419,25.033112,2,1,#DDD23B,其他路段,普通輕型-機車;普通重型-機車
16369,121.560906,25.04854,2,1,#DDD23B,八德路,普通重型-機車;普通重型-機車
16370,121.527818,25.059843,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
16371,121.561998,25.035953,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16372,121.51361499999999,25.058212,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
16373,121.53012,25.053669,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
16374,121.54243500000001,25.097129000000002,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16375,121.562952,25.079915,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16376,121.555644,24.999233,1,1,#DDD23B,興隆路,普通重型-機車
16377,121.54127700000001,24.994917,2,1,#DDD23B,羅斯福路,普通重型-機車;腳踏自行車-慢車
16378,121.515328,25.029788,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16379,121.515005,25.043407000000002,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16380,121.57851699999999,25.066696,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
16381,121.49585400000001,25.025469,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16382,121.51736299999999,25.091407999999998,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16383,121.55841799999999,25.08493,2,1,#DDD23B,內湖路1段,自用-小客車;普通重型-機車
16384,121.57938899999999,25.041759,3,3,#DDD23B,忠孝東路,普通輕型-機車;普通重型-機車;普通重型-機車
16385,121.579384,25.041752,2,1,#DDD23B,忠孝東路,普通重型-機車;普通重型-機車
16386,121.523045,25.105486,2,1,#DDD23B,其他路段,普通輕型-機車;普通重型-機車
16387,121.57413600000001,24.997739000000003,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16388,121.53357199999999,25.068225,3,3,#DDD23B,建國北路3段,動力機械-其他車;普通重型-機車;自用-小客車
16389,121.513925,25.089206,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
16390,121.53013600000001,25.054883,2,1,#DDD23B,其他路段,普通輕型-機車;普通重型-機車
16391,121.55912,25.028228,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
16392,121.555295,25.046397,2,1,#DDD23B,光復南路,普通重型-機車;普通重型-機車
16393,121.52784199999999,25.018143,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16394,121.52673999999999,25.122501,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16395,121.561678,24.982461999999998,2,1,#DDD23B,興隆路,普通重型-機車;普通重型-機車
16396,121.553348,24.986164000000002,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
16397,121.51143799999998,25.119406,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16398,121.52813,25.062531,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16399,121.565207,25.081457999999998,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
16400,121.524165,25.096819,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;自用-小客車
16401,121.568348,25.030553,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
16402,121.595702,25.054235000000002,3,3,#DDD23B,其他路段,行人-人;普通重型-機車;自用-小客車
16403,121.56539,25.031207000000002,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
16404,121.52240900000001,25.048054,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人
16405,121.549378,25.084235999999997,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
16406,121.52299199999999,25.056176999999998,3,3,#DDD23B,其他路段,普通重型-機車;民營公車-大客車;乘客-人
16407,121.51345900000001,25.09778,2,1,#DDD23B,承德路,自用-小客車;普通重型-機車
16408,121.53595800000001,25.106103,2,1,#DDD23B,其他路段,普通重型-機車;遊覽車-大客車
16409,121.509199,25.086534,2,1,#DDD23B,中正路,普通重型-機車;自用-小客車
16410,121.60613500000001,25.072934,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16411,121.52239499999999,25.064957,3,3,#DDD23B,其他路段,計程車-小客車;普通重型-機車;租賃車-小客車
16412,121.513728,25.03866,3,3,#DDD23B,其他路段,普通重型-機車;計程車-小客車;自用-小客車
16413,121.56426299999998,24.98539,3,3,#DDD23B,興隆路,自用-小客車;普通重型-機車;乘客-人
16414,121.53008600000001,25.040598000000003,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16415,121.50758,25.090760999999997,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
16416,121.56826399999999,25.04392,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16417,121.491548,25.138416,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16418,121.549019,25.032584,3,3,#DDD23B,其他路段,普通重型-機車;乘客-人;公營公車-大客車
16419,121.504446,25.116698,2,1,#DDD23B,承德路,自用-小客車;普通重型-機車
16420,121.52091100000001,25.096805,2,1,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通重型-機車
16421,121.57536100000002,25.041764999999998,2,1,#DDD23B,忠孝東路,腳踏自行車-慢車;普通重型-機車
16422,121.533704,25.014076,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人
16423,121.577716,25.041610000000002,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
16424,121.537058,25.052675,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
16425,121.530468,25.047604,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16426,121.52003899999998,25.075182,2,1,#DDD23B,承德路,普通重型-機車;自用-小客車
16427,121.53909099999998,25.055148000000003,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16428,121.52361499999999,25.045839,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16429,121.517398,25.118967,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16430,121.561613,24.984947000000002,2,1,#DDD23B,興隆路,普通重型-機車;普通重型-機車
16431,121.557875,25.006006,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
16432,121.611979,25.053994,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16433,121.616827,25.055028,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
16434,121.50261,25.118608,3,3,#DDD23B,承德路,自用-小客車;普通重型-機車;乘客-人
16435,121.57476100000001,25.073407,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
16436,121.53402700000001,25.038423,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
16437,121.501299,25.127802,2,1,#DDD23B,其他路段,普通重型-機車;普通輕型-機車
16438,121.510145,25.024623000000002,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
16439,121.570319,25.045279,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
16440,121.55421499999999,24.983738,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
16441,121.544154,25.065993,3,3,#DDD23B,其他路段,計程車-小客車;普通重型-機車;乘客-人
16442,121.557746,25.040469,3,3,#DDD23B,光復南路,營業用-小貨車(含客、貨兩用);普通重型-機車;民營公車-大客車
16443,121.541353,24.999781,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
