,lon,lat,hurt,radius,color,group,type
11675,121.527037,25.044143,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11676,121.504554,25.123353,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11677,121.524855,25.048287,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11678,121.57063799999999,25.04081,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11679,121.55484299999999,24.988022,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11680,121.616257,25.034578,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
11681,121.54428700000001,25.04276,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
11682,121.56098600000001,25.084660999999997,1,1,#DDD23B,內湖路1段,普通重型-機車;自用-小貨車
11683,121.522907,25.026823999999998,2,3,#DDD23B,其他路段,自用-小貨車;普通重型-機車;其他人-人
11684,121.544191,25.048788000000002,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車;計程車-小客車
11686,121.54926,25.042169,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11687,121.52561299999999,25.082367,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11688,121.52234399999999,25.050881,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
11689,121.535059,25.045107,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
11690,121.55014399999999,25.048929,1,1,#DDD23B,其他路段,自用-小客車;普通輕型-機車
11691,121.558723,24.988923,2,3,#DDD23B,其他路段,普通輕型-機車;普通重型-機車;普通重型-機車
11692,121.569428,25.048983,1,1,#DDD23B,基隆路1、3段,普通輕型-機車;計程車-小客車;計程車-小客車
11693,121.61512900000001,25.061353,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11694,121.543796,25.05082,1,1,#DDD23B,其他路段,普通輕型-機車;計程車-小客車
11695,121.545199,25.024954,1,1,#DDD23B,和平東路1、2、3段,計程車-小客車;普通重型-機車
11696,121.545199,25.024954,1,1,#DDD23B,和平東路1、2、3段,自用-小客車;普通重型-機車
11697,121.535176,25.07329,1,1,#DDD23B,其他路段,自用-大貨車;普通重型-機車
11698,121.513949,25.028257,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11699,121.51058300000001,25.04736,2,3,#DDD23B,中華路1段,自用-小貨車;普通重型-機車;自用-小客車;普通重型-機車
11700,121.50138500000001,25.132735999999998,3,5,#DDD23B,其他路段,自用-小客車;普通輕型-機車;行人-人;行人-人
11701,121.519019,25.041936,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11702,121.57133300000001,24.993279,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11703,121.583451,25.085194,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
11704,121.51736299999999,25.063620999999998,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11705,121.57425400000001,24.988146,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11707,121.517211,25.032764,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
11708,121.51536200000001,25.091358,2,3,#DDD23B,其他路段,計程車-小客車;普通重型-機車;普通重型-機車
11709,121.558442,25.08507,1,1,#DDD23B,內湖路1段,普通重型-機車;普通重型-機車
11710,121.467777,25.127551999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11711,121.496879,25.029339999999998,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11712,121.533185,25.049234,1,1,#DDD23B,松江路,計程車-小客車;普通重型-機車;普通重型-機車
11713,121.569428,25.048983,1,1,#DDD23B,其他路段,計程車-小客車;普通輕型-機車
11714,121.558442,25.08507,2,3,#DDD23B,內湖路1段,普通輕型-機車;普通重型-機車
11715,121.488551,25.138534,1,1,#DDD23B,其他路段,普通重型-機車;自用-小貨車
11716,121.53865800000001,25.097491,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
11717,121.53743999999999,25.044464,2,3,#DDD23B,其他路段,腳踏自行車-慢車;普通重型-機車
11718,121.53551499999999,25.042214,1,1,#DDD23B,光復南北路,自用-小客車;普通重型-機車
11719,121.52470500000001,25.061945,2,3,#DDD23B,其他路段,普通重型-機車;行人-人
11720,121.54736100000001,25.048542,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11722,121.544132,25.044898999999997,1,1,#DDD23B,八德路3、4段,自用-小客車;普通重型-機車
11723,121.542025,25.046745,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11724,121.558128,25.045821,1,1,#DDD23B,光復南北路,普通重型-機車;計程車-小客車
11725,121.61095800000001,25.052757999999997,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11726,121.526202,25.085125,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11727,121.54331499999999,25.062542999999998,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車;自用-小客車
11728,121.511844,25.054072,4,15,#E98B2A,其他路段,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
11729,121.55798100000001,24.981226,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11730,121.510452,25.031054,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11731,121.54739199999999,25.157198,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
11732,121.54421299999998,25.038270999999998,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車
11733,121.512197,25.036718,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11734,121.55911200000001,24.990447,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11735,121.520816,25.02961,1,1,#DDD23B,其他路段,其他車-其他車;普通重型-機車
11736,121.56440900000001,24.988679,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11737,121.522283,25.047051,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11738,121.576425,25.056832,1,1,#DDD23B,其他路段,普通重型-機車;行人-人
11739,121.57790700000001,25.079173,1,1,#DDD23B,內湖路1段,自用-小客車;普通重型-機車
11740,121.53323300000001,25.107762,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11741,121.55828999999999,25.027926,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11742,121.523358,25.044426,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11743,121.51548400000001,25.118791,2,3,#DDD23B,其他路段,普通重型-機車;行人-人
11744,121.502067,25.131157,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11745,121.54184199999999,25.062107,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11746,121.50195900000001,25.133338000000002,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
11747,121.55538500000002,25.022642,2,3,#DDD23B,其他路段,普通重型-機車;行人-人
11748,121.519474,25.062602,1,1,#DDD23B,其他路段,普通輕型-機車;普通重型-機車
11750,121.54778200000001,25.077876999999997,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11751,121.54721200000002,25.049479,3,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
11752,121.503502,25.038264,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
11753,121.545849,25.048379999999998,3,5,#DDD23B,其他路段,普通輕型-機車;普通重型-機車;普通重型-機車;計程車-小客車;普通重型-機車
11754,121.56408,24.982579,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11755,121.59015900000001,25.066032999999997,1,1,#DDD23B,其他路段,自用-小貨車;普通輕型-機車
11756,121.51898100000001,25.0695,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11757,121.530452,25.048399,1,1,#DDD23B,其他路段,自用-小貨車;普通重型-機車
11758,121.502257,25.026828,3,5,#DDD23B,其他路段,腳踏自行車-慢車;普通重型-機車;普通重型-機車
11759,121.567329,25.03376,2,3,#DDD23B,其他路段,租賃車-小客車;普通重型-機車;普通重型-機車
11760,121.523358,25.044426,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11761,121.569428,25.048983,2,3,#DDD23B,基隆路1、3段,自用-小貨車;普通重型-機車;普通重型-機車
11762,121.517022,25.022703,1,1,#DDD23B,其他路段,民營客運-大客車;普通輕型-機車
11763,121.54142399999999,24.993604,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11764,121.530603,25.095858,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11765,121.54856299999999,25.146198000000002,2,3,#DDD23B,其他路段,自用-小貨車;普通重型-機車;普通重型-機車
11766,121.572965,25.078695,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11767,121.55591000000001,25.083572,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11768,121.513949,25.049488,1,1,#DDD23B,其他路段,普通輕型-機車;普通重型-機車
11769,121.537246,25.009687,1,1,#DDD23B,其他路段,普通重型-機車;租賃車-小客車
11770,121.57835,25.083955,1,1,#DDD23B,其他路段,普通輕型-機車;計程車-小客車;自用-小客車
11771,121.54658400000001,25.061733,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11772,121.59143200000001,25.059977,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
11773,121.521651,25.048496,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車;民營客運-大客車
11774,121.50061299999999,25.032741,1,1,#DDD23B,其他路段,其他車-其他車;普通重型-機車
11775,121.52581299999999,25.054385999999997,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11776,121.54803600000001,25.020734,1,1,#DDD23B,基隆路1、3段,計程車-小客車;普通重型-機車
11777,121.54254499999999,24.988448,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11778,121.51113799999999,25.111196,1,1,#DDD23B,其他路段,普通重型-機車
11779,121.516103,25.064791,1,1,#DDD23B,其他路段,普通重型-機車;行人-人;自用-小客車
11780,121.55944299999999,24.989998999999997,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11781,121.58426100000001,25.057285999999998,2,3,#DDD23B,其他路段,普通重型-機車;自用-小客車;普通重型-機車
11782,121.513949,25.049488,1,1,#DDD23B,其他路段,普通重型-機車;消防車-特種車
11783,121.55276299999998,25.047315,1,1,#DDD23B,八德路3、4段,普通重型-機車;計程車-小客車
11784,121.553087,25.024283999999998,1,1,#DDD23B,和平東路1、2、3段,普通重型-機車
11785,121.564145,25.026997,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11786,121.564279,25.063275,2,3,#DDD23B,民族東路,行人-人;普通重型-機車
11787,121.469603,25.123387,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11788,121.519469,25.046046,1,1,#DDD23B,其他路段,民營公車-大客車;普通重型-機車
11789,121.58556000000002,25.091723,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11790,121.561251,25.084709,1,1,#DDD23B,內湖路1段,普通重型-機車;普通重型-機車
11791,121.578847,25.000995,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車;自用-小客車
11792,121.56845600000001,25.059439,2,3,#DDD23B,其他路段,計程車-小客車;普通輕型-機車;普通輕型-機車
11793,121.52424199999999,25.048484,1,1,#DDD23B,其他路段,其他車-其他車;普通重型-機車
11794,121.520816,25.02961,1,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
11795,121.532894,25.097172,2,3,#DDD23B,福林路,自用-小客車;普通重型-機車;普通重型-機車
11796,121.565133,25.026309,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11797,121.52801399999998,25.062951,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11798,121.51994499999999,25.047042,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
11799,121.49789399999999,25.122026,3,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
11800,121.550146,25.044917,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11801,121.52703600000001,25.041598999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11802,121.510558,25.056767999999998,2,3,#DDD23B,其他路段,普通重型-機車;自用-小客車;普通重型-機車
11803,121.53222199999999,25.062716,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
11804,121.50396299999998,25.120041,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
11805,121.498204,25.025759,2,3,#DDD23B,其他路段,普通重型-機車;計程車-小客車;普通重型-機車
11806,121.491076,25.138726000000002,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11807,121.510382,25.089848999999997,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11808,121.53713700000002,25.046429999999997,2,3,#DDD23B,南京東西路,普通重型-機車;普通重型-機車
11809,121.57378100000001,24.988371,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
11810,121.509619,25.112579999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11811,121.546982,25.014104,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11812,121.526311,25.118347,1,1,#DDD23B,其他路段,普通重型-機車
11813,121.509553,25.048463,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11814,121.468718,25.120781,1,1,#DDD23B,其他路段,普通重型-機車
11815,121.513949,25.049488,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11816,121.541875,25.066205,2,3,#DDD23B,民族東路,普通輕型-機車;普通重型-機車
11817,121.48113700000002,25.136697,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11818,121.50343500000001,25.02962,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11819,121.52021299999998,25.057461,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11820,121.589322,25.039891,1,1,#DDD23B,其他路段,普通重型-機車
11821,121.51358,25.035557999999998,1,1,#DDD23B,羅斯福路1、2段,自用-小客車;普通重型-機車
11822,121.57996000000001,25.050304,1,1,#DDD23B,八德路3、4段,自用-小客車;普通重型-機車
11823,121.554356,25.034302,1,1,#DDD23B,其他路段,腳踏自行車-慢車;普通重型-機車
11824,121.560092,25.088244,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11825,121.54915600000001,25.025479999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11826,121.515671,25.033580999999998,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
11828,121.497161,25.12313,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
11829,121.51748,25.048445,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11830,121.52553799999998,25.086369,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11831,121.524157,25.084614000000002,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11832,121.556445,24.979945999999998,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11833,121.50133799999999,25.133389,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11834,121.496619,25.030345999999998,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;自用-小客車;自用-小客車;自用-小客車
11835,121.511895,25.140906,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11836,121.52546799999999,25.038491,2,3,#DDD23B,其他路段,普通重型-機車;行人-人;自用-小客車
11837,121.606076,25.074051,1,1,#DDD23B,其他路段,普通重型-機車;行人-人
11838,121.524951,25.090142999999998,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11839,121.521534,25.034751,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11840,121.466024,25.119278,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11841,121.55816200000001,25.045496,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11842,121.509553,25.048463,3,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
11843,121.61936100000001,25.073319,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11844,121.523275,25.102159,1,1,#DDD23B,福國路,自用-小客車;普通重型-機車
11845,121.528924,25.055183,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11846,121.52804499999999,25.052292,1,1,#DDD23B,南京東西路,計程車-小客車;普通重型-機車
11847,121.51046200000002,25.082166,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11848,121.555008,25.048493,1,1,#DDD23B,八德路3、4段,計程車-小客車;普通重型-機車
11849,121.51843500000001,25.058582,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11850,121.55793100000001,25.043917,1,1,#DDD23B,光復南北路,遊覽車-大客車;普通重型-機車
11851,121.54190600000001,25.005773,1,1,#DDD23B,其他路段,自用-小貨車;普通重型-機車
11852,121.545119,25.062463,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11853,121.513383,25.046697,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
11855,121.5254,25.106739,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11856,121.511844,25.054072,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11857,121.519586,25.043966,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
11858,121.55556000000001,25.058427,1,1,#DDD23B,其他路段,自用-小客車;普通輕型-機車
11859,121.50745400000001,25.052716,1,1,#DDD23B,其他路段,自用-小貨車;普通重型-機車;營業用-小貨車
11860,121.508775,25.062203,2,3,#DDD23B,其他路段,租賃車-小客車;普通重型-機車;普通重型-機車
11861,121.469603,25.123387,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11862,121.52674099999999,25.033649,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11863,121.571582,25.050307999999998,1,1,#DDD23B,塔悠路,普通重型-機車;行人-人
11864,121.57263799999998,25.045842999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11865,121.498175,25.032343,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11866,121.521754,25.026785999999998,2,3,#DDD23B,其他路段,普通重型-機車;行人-人
11867,121.49645,25.037526999999997,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
11868,121.597151,25.060514,1,1,#DDD23B,其他路段,普通重型-機車
11869,121.508951,25.063672,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車;自用-小客車
11870,121.51426200000002,25.061771,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11871,121.54063400000001,24.992957,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11872,121.4803,25.136189,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11873,121.52576599999999,25.057084,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11874,121.563599,25.042057,1,1,#DDD23B,基隆路1、3段,自用-小客車;普通重型-機車
11875,121.57496299999998,25.086231,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11876,121.50028300000001,25.041777,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11877,121.569428,25.048983,1,1,#DDD23B,基隆路1、3段,自用-大貨車;普通重型-機車
11878,121.549544,25.148873000000002,1,1,#DDD23B,其他路段,普通重型-機車
11879,121.53301299999998,25.133103,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11880,121.5254,25.106739,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11881,121.54506200000002,25.047014,1,1,#DDD23B,其他路段,普通重型-機車;普通輕型-機車
11882,121.54928500000001,25.047673,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11883,121.566603,24.983459,1,1,#DDD23B,其他路段,普通重型-機車;自用-小貨車
11884,121.520816,25.02961,2,3,#DDD23B,其他路段,計程車-小客車;普通重型-機車;普通重型-機車
11885,121.504267,25.117759,1,1,#DDD23B,其他路段,普通重型-機車;租賃車-小客車;普通重型-機車
11886,121.537379,25.065279999999998,1,1,#DDD23B,建國北路3段,自用-小客車;普通重型-機車
11887,121.56876399999999,25.040741,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11888,121.511844,25.054072,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11889,121.611953,25.055363,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11890,121.532956,25.015418,1,1,#DDD23B,其他路段,普通重型-機車;普通輕型-機車;自用-小客車
11891,121.541172,24.990241,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11892,121.56025700000001,24.983792,3,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
11893,121.52905600000001,25.062097,1,1,#DDD23B,其他路段,普通輕型-機車;普通重型-機車
11894,121.556982,25.016663,1,1,#DDD23B,和平東路1、2、3段,自用-小客車;普通重型-機車
11895,121.562932,24.981532,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11896,121.523358,25.068299,1,1,#DDD23B,民族東路,自用-小客車;普通重型-機車
11897,121.511844,25.054072,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
11898,121.560194,25.051289999999998,1,1,#DDD23B,南京東西路,普通重型-機車;自用-小貨車
11899,121.491564,25.138313,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11900,121.51678400000002,25.04909,1,1,#DDD23B,南京東西路,普通重型-機車;普通重型-機車
11901,121.587698,25.068732,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車;行人-人
11902,121.52553200000001,25.104485999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11903,121.52283100000001,25.052609,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11904,121.522907,25.026823999999998,2,3,#DDD23B,和平東路1、2、3段,普通重型-機車;普通重型-機車
11905,121.568693,25.036078,3,5,#DDD23B,其他路段,普通重型-機車;普通輕型-機車;普通重型-機車;民營客運-大客車
11906,121.53313100000001,25.045912,1,1,#DDD23B,松江路,自用-小客車;普通重型-機車
11908,121.543779,25.066056,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11909,121.539773,25.097169,2,3,#DDD23B,其他路段,普通輕型-機車;普通重型-機車
11910,121.55114099999999,25.018319,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11911,121.523358,25.068299,1,1,#DDD23B,民族東路,普通重型-機車;自用-小客車
11912,121.578847,25.000995,1,1,#DDD23B,其他路段,其他車-其他車;普通重型-機車
11913,121.56804299999999,25.027217,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11914,121.550583,25.04091,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
11915,121.557449,25.029191,1,1,#DDD23B,其他路段,普通重型-機車
11916,121.49493000000001,25.145137,1,1,#DDD23B,其他路段,腳踏自行車-慢車;普通重型-機車
11917,121.543373,25.033120999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車;公營公車-大客車;自用-小貨車
11918,121.575554,25.045202,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
11919,121.508478,25.082947,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11920,121.564279,25.063275,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
11921,121.564279,25.063275,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11922,121.564999,25.030387,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
11923,121.519474,25.062602,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11924,121.549875,25.044435,3,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
11925,121.574203,25.043516,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11926,121.519474,25.062602,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11927,121.57722,24.990307,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車;自用-小客車
11928,121.57543500000001,25.041014999999998,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
11929,121.56903899999999,25.043210000000002,1,1,#DDD23B,其他路段,普通重型-機車;行人-人
11930,121.530193,25.048645999999998,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11931,121.5386,25.053099,1,1,#DDD23B,南京東西路,自用-小客車;普通重型-機車
11932,121.55633200000001,25.044598999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11933,121.5031,25.135795,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11934,121.56219499999999,25.027076,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11935,121.57601799999999,25.036335,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
11936,121.579553,25.037865,2,3,#DDD23B,其他路段,普通重型-機車;行人-人
11937,121.610253,25.072945999999998,1,1,#DDD23B,其他路段,腳踏自行車-慢車;普通重型-機車
11939,121.53551499999999,25.042214,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
11940,121.571074,24.994848,1,1,#DDD23B,其他路段,計程車-小客車;普通輕型-機車
11941,121.533176,25.044204999999998,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11942,121.50218500000001,25.120182999999997,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11943,121.566837,25.027217999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11944,121.587698,25.068732,1,1,#DDD23B,其他路段,自用-小客車;普通輕型-機車
11945,121.518897,25.062317999999998,2,3,#DDD23B,其他路段,計程車-小客車;普通重型-機車;普通重型-機車
11946,121.540139,25.059418,3,5,#DDD23B,其他路段,腳踏自行車-慢車;普通重型-機車;腳踏自行車-慢車
11947,121.469603,25.123387,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
11948,121.57633100000001,24.996105,1,1,#DDD23B,其他路段,普通重型-機車
11949,121.58084099999999,25.044273999999998,1,1,#DDD23B,中坡北路,普通重型-機車;計程車-小客車
11950,121.57811399999999,25.05347,1,1,#DDD23B,其他路段,普通重型-機車
11951,121.607436,25.050732999999997,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11952,121.529205,25.041481,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11953,121.520816,25.02961,3,5,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車
11954,121.50061299999999,25.032741,1,1,#DDD23B,其他路段,自用-小貨車;普通重型-機車
11955,121.533176,25.044204999999998,1,1,#DDD23B,其他路段,普通輕型-機車;計程車-小客車
11956,121.58542,25.067882,3,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車;自用-小客車
11957,121.503424,25.046167999999998,2,3,#DDD23B,其他路段,計程車-小客車;普通重型-機車;普通重型-機車
11958,121.49568400000001,25.104894,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11959,121.568743,24.987714,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
11960,121.52328700000001,25.051410999999998,1,1,#DDD23B,其他路段,普通輕型-機車;租賃車-小客車
11961,121.57748400000001,25.081170999999998,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11962,121.592721,25.045919,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11963,121.558319,25.028575,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11964,121.558246,24.982894,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11965,121.519094,25.026135999999997,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11966,121.53909099999998,25.004866,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
11967,121.571876,24.995888,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車;普通重型-機車
11968,121.520048,25.043187,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
11969,121.52955700000001,25.031876,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
