Team,Player,Assister,Make,AvgPoints,Age,AvgBLK,AvgSTL,AvgAST,Avg3points,alt
DET,Thon Maker,Andre Drummond,2,11.4,25,1.4,1.05,1.15,0.2195,ThonMaker
DET,Jon Leuer,Thon Maker,1,4.65,21,0.6,0.35,0.6,0.199,JonLeuer
DET,Thon Maker,José Calderón,1,3.9,37,0.6,0.35,1.6,0.2765,ThonMaker
DET,Wayne Ellington,Langston Galloway,1,10.2,27,0.1,0.8,1.3,0.364,WayneEllington
DET,Khyri Thomas,Thon Maker,2,3.9,21,0.65,0.35,0.6,0.2965,KhyriThomas
DET,Khyri Thomas,Jon Leuer,1,3.05,29,0.15,0.3,0.3,0.1885,KhyriThomas
DET,Jon Leuer,Wayne Ellington,1,7.9,31,0.1,0.7,0.9,0.232,JonLeuer
DET,Jon Leuer,Ish Smith,1,6.35,30,0.15,0.4,1.95,0.2085,JonLeuer
DET,Luke Kennard,Wayne Ellington,2,10.85,31,0.15,0.75,1.65,0.3835,LukeKennard
DET,Blake Griffin,Zaza Pachulia,2,14.2,34,0.35,0.6,3.35,0.181,BlakeGriffin
DET,Bruce Brown,Glenn Robinson III,1,4.25,25,0.35,0.4,0.8,0.274,BruceBrown
DET,Khyri Thomas,Luke Kennard,1,6,22,0.2,0.35,1.05,0.34,KhyriThomas
DET,Khyri Thomas,Ish Smith,1,5.6,30,0.2,0.4,1.95,0.306,KhyriThomas
DET,Zaza Pachulia,Sviatoslav Mykhailiuk,1,2.95,21,0.15,0.4,1.3,0.25,ZazaPachulia
DET,Andre Drummond,Khyri Thomas,1,9.8,22,0.95,1,0.85,0.209,AndreDrummond
DET,Khyri Thomas,Andre Drummond,1,9.8,25,0.95,1,0.85,0.209,KhyriThomas
DET,Zaza Pachulia,Wayne Ellington,1,7.95,31,0.2,0.8,1.4,0.1865,ZazaPachulia
GSW,Jonas Jerebko,Stephen Curry,23,16.8,30,0.3,0.85,3.25,0.402,JonasJerebko
GSW,Jordan Bell,Kevin Durant,20,14.65,30,0.95,0.5,3.5,0.1765,JordanBell
GSW,Klay Thompson,Andre Iguodala,48,13.6,35,0.7,1,2.8,0.3675,KlayThompson
GSW,Kevon Looney,Klay Thompson,18,13.9,28,0.65,0.85,1.95,0.251,KevonLooney
GSW,Stephen Curry,Kevin Durant,107,26.65,30,0.75,1,5.55,0.395,StephenCurry
GSW,Klay Thompson,Stephen Curry,90,24.4,30,0.5,1.2,3.8,0.4195,KlayThompson
GSW,Quinn Cook,Jordan Bell,19,5.1,24,0.4,0.3,1.35,0.2025,QuinnCook
GSW,Klay Thompson,Jonas Jerebko,21,13.9,31,0.4,0.75,1.85,0.3845,KlayThompson
GSW,Stephen Curry,Andre Iguodala,36,16.5,35,0.6,1.1,4.2,0.385,StephenCurry
GSW,Andre Iguodala,Klay Thompson,15,13.6,28,0.7,1,2.8,0.3675,AndreIguodala
GSW,Klay Thompson,Kevon Looney,32,13.9,22,0.65,0.85,1.95,0.251,KlayThompson
GSW,Andre Iguodala,Stephen Curry,26,16.5,30,0.6,1.1,4.2,0.385,AndreIguodala
GSW,Klay Thompson,Shaun Livingston,31,12.75,33,0.5,0.8,2.1,0.201,KlayThompson
GSW,Kevon Looney,Alfonzo McKinnie,3,5.5,26,0.45,0.45,0.95,0.228,KevonLooney
GSW,Alfonzo McKinnie,Klay Thompson,7,13.1,28,0.4,0.7,1.4,0.379,AlfonzoMcKinnie
GSW,Klay Thompson,Kevin Durant,121,23.75,30,0.85,0.9,4.15,0.3775,KlayThompson
GSW,Kevon Looney,Stephen Curry,22,16.8,30,0.55,0.95,3.35,0.2685,KevonLooney
GSW,Kevon Looney,Kevin Durant,48,16.15,30,0.9,0.65,3.7,0.2265,KevonLooney
GSW,Kevin Durant,Stephen Curry,79,26.65,30,0.75,1,5.55,0.395,KevinDurant
GSW,Alfonzo McKinnie,Jonas Jerebko,8,5.5,31,0.2,0.35,0.85,0.3615,AlfonzoMcKinnie
GSW,Jonas Jerebko,Shaun Livingston,13,5.15,33,0.3,0.45,1.55,0.1835,JonasJerebko
GSW,Andre Iguodala,Jordan Bell,3,4.5,24,0.8,0.6,2.15,0.1665,AndreIguodala
GSW,Shaun Livingston,Kevon Looney,5,5.15,22,0.55,0.55,1.65,0.05,ShaunLivingston
GSW,Quinn Cook,Kevon Looney,4,6.6,22,0.35,0.45,1.55,0.2525,QuinnCook
GSW,Kevin Durant,Jonas Jerebko,22,16.15,31,0.65,0.55,3.6,0.36,KevinDurant
GSW,Jonas Jerebko,Kevin Durant,26,16.15,30,0.65,0.55,3.6,0.36,JonasJerebko
GSW,Jordan Bell,Klay Thompson,6,12.4,28,0.7,0.7,1.75,0.201,JordanBell
GSW,Klay Thompson,Draymond Green,116,14.45,28,0.85,1.25,4.65,0.3435,KlayThompson
GSW,Klay Thompson,Quinn Cook,19,14.2,25,0.3,0.7,2,0.4035,KlayThompson
GSW,Jonas Jerebko,Draymond Green,14,6.85,28,0.65,0.9,4.1,0.326,JonasJerebko
GSW,Stephen Curry,Draymond Green,107,17.35,28,0.75,1.35,6.05,0.361,StephenCurry
GSW,Quinn Cook,Kevin Durant,23,16.45,30,0.55,0.5,3.75,0.379,QuinnCook
GSW,Damion Lee,Stephen Curry,2,16.1,30,0.2,0.85,2.8,0.417,DamionLee
GSW,Stephen Curry,Klay Thompson,27,24.4,28,0.5,1.2,3.8,0.4195,StephenCurry
GSW,Stephen Curry,Kevon Looney,24,16.8,22,0.55,0.95,3.35,0.2685,StephenCurry
GSW,Kevon Looney,Draymond Green,20,6.85,28,0.9,1,4.2,0.1925,KevonLooney
GSW,Stephen Curry,Jordan Bell,6,15.3,24,0.6,0.8,3.15,0.2185,StephenCurry
GSW,Andre Iguodala,Kevon Looney,10,6,22,0.75,0.75,2.35,0.2165,AndreIguodala
GSW,Shaun Livingston,Stephen Curry,10,15.65,30,0.4,0.9,3.5,0.2185,ShaunLivingston
GSW,Alfonzo McKinnie,Kevin Durant,16,15.35,30,0.65,0.5,3.15,0.3545,AlfonzoMcKinnie
GSW,Kevin Durant,Kevon Looney,24,16.15,22,0.9,0.65,3.7,0.2265,KevinDurant
GSW,Draymond Green,Stephen Curry,45,17.35,30,0.75,1.35,6.05,0.361,DraymondGreen
GSW,Kevin Durant,Draymond Green,100,16.7,28,1.1,1.05,6.4,0.319,KevinDurant
GSW,Damion Lee,Shaun Livingston,6,4.45,33,0.2,0.45,1.1,0.1985,DamionLee
GSW,Klay Thompson,Damian Jones,11,13.45,23,0.8,0.8,1.8,,KlayThompson
GSW,Klay Thompson,Jordan Bell,8,12.4,24,0.7,0.7,1.75,0.201,KlayThompson
GSW,Stephen Curry,Shaun Livingston,16,15.65,33,0.4,0.9,3.5,0.2185,StephenCurry
GSW,Andre Iguodala,Quinn Cook,7,6.3,25,0.4,0.6,2.4,0.369,AndreIguodala
GSW,Stephen Curry,Damian Jones,5,16.35,23,0.7,0.9,3.2,,StephenCurry
GSW,Damion Lee,Kevon Looney,6,5.6,22,0.35,0.5,0.95,0.2485,DamionLee
GSW,Damion Lee,Jonas Jerebko,3,5.6,31,0.1,0.4,0.85,0.382,DamionLee
GSW,Jonas Jerebko,Andre Iguodala,15,6,35,0.5,0.65,2.25,0.35,JonasJerebko
GSW,Jonas Jerebko,Kevon Looney,8,6.3,22,0.45,0.5,1.4,0.2335,JonasJerebko
GSW,Kevon Looney,Shaun Livingston,8,5.15,33,0.55,0.55,1.65,0.05,KevonLooney
GSW,Kevin Durant,Jordan Bell,9,14.65,24,0.95,0.5,3.5,0.1765,KevinDurant
GSW,Jordan Bell,Stephen Curry,8,15.3,30,0.6,0.8,3.15,0.2185,JordanBell
GSW,Kevon Looney,Andre Iguodala,19,6,35,0.75,0.75,2.35,0.2165,KevonLooney
GSW,Jordan Bell,Damion Lee,3,4.1,26,0.4,0.35,0.75,0.1985,JordanBell
GSW,Stephen Curry,Jonas Jerebko,16,16.8,31,0.3,0.85,3.25,0.402,StephenCurry
GSW,Marcus Derrickson,Jordan Bell,1,3.75,24,0.45,0.15,0.6,0.25,MarcusDerrickson
GSW,Jordan Bell,Jacob Evans,3,2.3,21,0.45,0.25,0.95,0.1335,JordanBell
GSW,Kevin Durant,Andre Iguodala,37,15.85,35,0.95,0.8,4.55,0.343,KevinDurant
GSW,Quinn Cook,Shaun Livingston,4,5.45,33,0.2,0.4,1.7,0.2025,QuinnCook
GSW,Andre Iguodala,Draymond Green,25,6.55,28,0.95,1.15,5.05,0.309,AndreIguodala
GSW,Quinn Cook,Andre Iguodala,14,6.3,35,0.4,0.6,2.4,0.369,QuinnCook
GSW,Stephen Curry,Alfonzo McKinnie,4,16,26,0.3,0.8,2.8,0.3965,StephenCurry
GSW,Draymond Green,Kevin Durant,31,16.7,30,1.1,1.05,6.4,0.319,DraymondGreen
GSW,Draymond Green,Klay Thompson,24,14.45,28,0.85,1.25,4.65,0.3435,DraymondGreen
GSW,Andre Iguodala,Kevin Durant,19,15.85,30,0.95,0.8,4.55,0.343,AndreIguodala
GSW,Kevin Durant,Quinn Cook,22,16.45,25,0.55,0.5,3.75,0.379,KevinDurant
GSW,Jordan Bell,Quinn Cook,15,5.1,25,0.4,0.3,1.35,0.2025,JordanBell
GSW,Draymond Green,Jordan Bell,2,5.35,24,0.95,0.85,4,0.1425,DraymondGreen
GSW,Jordan Bell,Draymond Green,3,5.35,28,0.95,0.85,4,0.1425,JordanBell
GSW,Andre Iguodala,Jonas Jerebko,7,6,31,0.5,0.65,2.25,0.35,AndreIguodala
GSW,Kevin Durant,Shaun Livingston,6,15,33,0.75,0.6,3.85,0.1765,KevinDurant
GSW,Shaun Livingston,Kevin Durant,7,15,30,0.75,0.6,3.85,0.1765,ShaunLivingston
GSW,Jordan Bell,Shaun Livingston,1,3.65,33,0.6,0.4,1.45,0,JordanBell
GSW,Alfonzo McKinnie,Draymond Green,16,6.05,28,0.65,0.85,3.65,0.3205,AlfonzoMcKinnie
GSW,Alfonzo McKinnie,Kevon Looney,5,5.5,22,0.45,0.45,0.95,0.228,AlfonzoMcKinnie
GSW,Alfonzo McKinnie,Stephen Curry,23,16,30,0.3,0.8,2.8,0.3965,AlfonzoMcKinnie
GSW,Andre Iguodala,Shaun Livingston,7,4.85,33,0.6,0.7,2.5,0.1665,AndreIguodala
GSW,Kevin Durant,Alfonzo McKinnie,4,15.35,26,0.65,0.5,3.15,0.3545,KevinDurant
GSW,Shaun Livingston,Klay Thompson,8,12.75,28,0.5,0.8,2.1,0.201,ShaunLivingston
GSW,Jonas Jerebko,Klay Thompson,11,13.9,28,0.4,0.75,1.85,0.3845,JonasJerebko
GSW,Draymond Green,Kevon Looney,2,6.85,22,0.9,1,4.2,0.1925,DraymondGreen
GSW,Draymond Green,Shaun Livingston,9,5.7,33,0.75,0.95,4.35,0.1425,DraymondGreen
GSW,Jacob Evans,Jordan Bell,4,2.3,24,0.45,0.25,0.95,0.1335,JacobEvans
GSW,Quinn Cook,Alfonzo McKinnie,6,5.8,26,0.1,0.3,1,0.3805,QuinnCook
GSW,Kevin Durant,Klay Thompson,27,23.75,28,0.85,0.9,4.15,0.3775,KevinDurant
GSW,Alfonzo McKinnie,Jacob Evans,2,3,21,0.15,0.25,0.6,0.3115,AlfonzoMcKinnie
GSW,Jonas Jerebko,Jacob Evans,3,3.8,21,0.15,0.3,1.05,0.317,JonasJerebko
GSW,Alfonzo McKinnie,Andre Iguodala,11,5.2,35,0.5,0.6,1.8,0.3445,AlfonzoMcKinnie
GSW,Kevin Durant,Damian Jones,7,15.7,23,1.05,0.6,3.55,,KevinDurant
GSW,DeMarcus Cousins,Stephen Curry,16,21.8,30,0.95,1.3,4.4,0.3555,DeMarcusCousins
GSW,Draymond Green,DeMarcus Cousins,15,11.85,28,1.3,1.35,5.25,0.2795,DraymondGreen
GSW,Stephen Curry,Damion Lee,1,16.1,26,0.2,0.85,2.8,0.417,StephenCurry
GSW,Quinn Cook,Damion Lee,1,5.9,26,0,0.35,1,0.401,QuinnCook
GSW,Alfonzo McKinnie,Jordan Bell,6,4,24,0.5,0.3,0.75,0.178,AlfonzoMcKinnie
GSW,Kevon Looney,Quinn Cook,6,6.6,25,0.35,0.45,1.55,0.2525,KevonLooney
GSW,DeMarcus Cousins,Shaun Livingston,9,10.15,33,0.95,0.9,2.7,0.137,DeMarcusCousins
GSW,Shaun Livingston,DeMarcus Cousins,9,10.15,28,0.95,0.9,2.7,0.137,ShaunLivingston
GSW,Shaun Livingston,Draymond Green,7,5.7,28,0.75,0.95,4.35,0.1425,ShaunLivingston
GSW,Shaun Livingston,Andre Iguodala,7,4.85,35,0.6,0.7,2.5,0.1665,ShaunLivingston
GSW,Damion Lee,Klay Thompson,4,13.2,28,0.3,0.75,1.4,0.3995,DamionLee
GSW,Shaun Livingston,Quinn Cook,4,5.45,25,0.2,0.4,1.7,0.2025,ShaunLivingston
GSW,Quinn Cook,Damian Jones,4,6.15,23,0.5,0.4,1.4,,QuinnCook
GSW,Quinn Cook,Jonas Jerebko,8,6.6,31,0.1,0.35,1.45,0.386,QuinnCook
GSW,Jordan Bell,Andre Iguodala,5,4.5,35,0.8,0.6,2.15,0.1665,JordanBell
GSW,Draymond Green,Alfonzo McKinnie,1,6.05,26,0.65,0.85,3.65,0.3205,DraymondGreen
GSW,Jonas Jerebko,Quinn Cook,12,6.6,25,0.1,0.35,1.45,0.386,JonasJerebko
GSW,Kevon Looney,Jacob Evans,5,3.8,21,0.4,0.4,1.15,0.1835,KevonLooney
GSW,Jacob Evans,Andre Iguodala,1,3.5,35,0.45,0.55,2,0.3,JacobEvans
GSW,Quinn Cook,Draymond Green,6,7.15,28,0.55,0.85,4.25,0.345,QuinnCook
GSW,Klay Thompson,DeMarcus Cousins,25,18.9,28,1.05,1.2,3,0.338,KlayThompson
GSW,DeMarcus Cousins,Draymond Green,31,11.85,28,1.3,1.35,5.25,0.2795,DeMarcusCousins
GSW,Quinn Cook,Klay Thompson,11,14.2,28,0.3,0.7,2,0.4035,QuinnCook
GSW,DeMarcus Cousins,Andre Iguodala,8,11,35,1.15,1.1,3.4,0.3035,DeMarcusCousins
GSW,DeMarcus Cousins,Klay Thompson,20,18.9,28,1.05,1.2,3,0.338,DeMarcusCousins
GSW,Draymond Green,Andre Iguodala,9,6.55,35,0.95,1.15,5.05,0.309,DraymondGreen
GSW,Quinn Cook,DeMarcus Cousins,8,11.6,28,0.75,0.8,2.6,0.3395,QuinnCook
GSW,DeMarcus Cousins,Alfonzo McKinnie,4,10.5,26,0.85,0.8,2,0.315,DeMarcusCousins
GSW,Damion Lee,Jordan Bell,7,4.1,24,0.4,0.35,0.75,0.1985,DamionLee
GSW,Stephen Curry,DeMarcus Cousins,20,21.8,28,0.95,1.3,4.4,0.3555,StephenCurry
GSW,Damion Lee,Andre Iguodala,4,5.3,35,0.4,0.65,1.8,0.365,DamionLee
GSW,Damion Lee,Draymond Green,3,6.15,28,0.55,0.9,3.65,0.341,DamionLee
GSW,Damion Lee,Kevin Durant,4,15.45,30,0.55,0.55,3.15,0.375,DamionLee
GSW,Jacob Evans,Damion Lee,1,3.1,26,0.05,0.3,0.6,0.332,JacobEvans
GSW,Marcus Derrickson,Jacob Evans,2,2.75,21,0.1,0.1,0.45,0.3835,MarcusDerrickson
GSW,Marcus Derrickson,Damion Lee,1,4.55,26,0.05,0.2,0.25,0.4485,MarcusDerrickson
GSW,Damion Lee,Jacob Evans,1,3.1,21,0.05,0.3,0.6,0.332,DamionLee
GSW,Marcus Derrickson,Quinn Cook,4,5.55,25,0.05,0.15,0.85,0.4525,MarcusDerrickson
GSW,Jacob Evans,Kevon Looney,1,3.8,22,0.4,0.4,1.15,0.1835,JacobEvans
GSW,Jonas Jerebko,Alfonzo McKinnie,2,5.5,26,0.2,0.35,0.85,0.3615,JonasJerebko
GSW,Draymond Green,Andrew Bogut,2,5.45,34,0.9,0.85,3.95,,DraymondGreen
GSW,DeMarcus Cousins,Kevin Durant,18,21.15,30,1.3,1,4.75,0.3135,DeMarcusCousins
GSW,Jonas Jerebko,Damion Lee,4,5.6,26,0.1,0.4,0.85,0.382,JonasJerebko
GSW,Damion Lee,DeMarcus Cousins,2,10.6,28,0.75,0.85,2,0.3355,DamionLee
GSW,Jacob Evans,DeMarcus Cousins,1,8.8,28,0.8,0.75,2.2,0.2705,JacobEvans
GSW,DeMarcus Cousins,Jacob Evans,1,8.8,21,0.8,0.75,2.2,0.2705,DeMarcusCousins
GSW,DeMarcus Cousins,Jordan Bell,1,9.8,24,1.15,0.8,2.35,0.137,DeMarcusCousins
GSW,Alfonzo McKinnie,DeMarcus Cousins,3,10.5,28,0.85,0.8,2,0.315,AlfonzoMcKinnie
GSW,Klay Thompson,Andrew Bogut,3,12.5,34,0.65,0.7,1.7,,KlayThompson
GSW,Quinn Cook,Jacob Evans,6,4.1,21,0.05,0.25,1.2,0.336,QuinnCook
GSW,Jordan Bell,DeMarcus Cousins,3,9.8,28,1.15,0.8,2.35,0.137,JordanBell
GSW,DeMarcus Cousins,Quinn Cook,4,11.6,25,0.75,0.8,2.6,0.3395,DeMarcusCousins
GSW,Jacob Evans,Jonas Jerebko,1,3.8,31,0.15,0.3,1.05,0.317,JacobEvans
GSW,Kevon Looney,Jordan Bell,2,4.8,24,0.75,0.45,1.3,0.05,KevonLooney
GSW,Jonas Jerebko,Jordan Bell,4,4.8,24,0.5,0.35,1.2,0.1835,JonasJerebko
GSW,Jonas Jerebko,DeMarcus Cousins,4,11.3,28,0.85,0.85,2.45,0.3205,JonasJerebko
GSW,Kevin Durant,DeMarcus Cousins,13,21.15,28,1.3,1,4.75,0.3135,KevinDurant
GSW,Alfonzo McKinnie,Shaun Livingston,4,4.35,33,0.3,0.4,1.1,0.178,AlfonzoMcKinnie
GSW,Andre Iguodala,DeMarcus Cousins,4,11,28,1.15,1.1,3.4,0.3035,AndreIguodala
GSW,Jordan Bell,Kevon Looney,1,4.8,22,0.75,0.45,1.3,0.05,JordanBell
GSW,Damion Lee,Quinn Cook,5,5.9,25,0,0.35,1,0.401,DamionLee
GSW,Marcus Derrickson,Kevon Looney,1,5.25,22,0.4,0.3,0.8,0.3,MarcusDerrickson
GSW,Marcus Derrickson,Kevin Durant,1,15.1,30,0.6,0.35,3,0.4265,MarcusDerrickson
GSW,Kevon Looney,Jonas Jerebko,2,6.3,31,0.45,0.5,1.4,0.2335,KevonLooney
GSW,Stephen Curry,Andrew Bogut,3,15.4,34,0.55,0.8,3.1,,StephenCurry
GSW,Kevin Durant,Damion Lee,1,15.45,26,0.55,0.55,3.15,0.375,KevinDurant
GSW,Jordan Bell,Jonas Jerebko,5,4.8,31,0.5,0.35,1.2,0.1835,JordanBell
GSW,Klay Thompson,Alfonzo McKinnie,5,13.1,26,0.4,0.7,1.4,0.379,KlayThompson
GSW,Draymond Green,Jonas Jerebko,2,6.85,31,0.65,0.9,4.1,0.326,DraymondGreen
GSW,Shaun Livingston,Jordan Bell,2,3.65,24,0.6,0.4,1.45,0,ShaunLivingston
GSW,Alfonzo McKinnie,Quinn Cook,5,5.8,25,0.1,0.3,1,0.3805,AlfonzoMcKinnie
GSW,Jacob Evans,Quinn Cook,2,4.1,25,0.05,0.25,1.2,0.336,JacobEvans
GSW,Andre Iguodala,Damian Jones,1,5.55,23,0.9,0.7,2.2,,AndreIguodala
GSW,Quinn Cook,Stephen Curry,2,17.1,30,0.2,0.8,3.4,0.421,QuinnCook
GSW,Alfonzo McKinnie,Damion Lee,1,4.8,26,0.1,0.35,0.4,0.3765,AlfonzoMcKinnie
GSW,Alfonzo McKinnie,Andrew Bogut,1,4.1,34,0.45,0.3,0.7,,AlfonzoMcKinnie
GSW,Stephen Curry,Quinn Cook,1,17.1,25,0.2,0.8,3.4,0.421,StephenCurry
GSW,Kevin Durant,Andrew Bogut,2,14.75,34,0.9,0.5,3.45,,KevinDurant
GSW,Draymond Green,Quinn Cook,1,7.15,25,0.55,0.85,4.25,0.345,DraymondGreen
GSW,Marcus Derrickson,Jonas Jerebko,1,5.25,31,0.15,0.2,0.7,0.4335,MarcusDerrickson
GSW,Jonas Jerebko,Marcus Derrickson,1,5.25,22,0.15,0.2,0.7,0.4335,JonasJerebko
GSW,Marcus Derrickson,Alfonzo McKinnie,1,4.45,26,0.15,0.15,0.25,0.428,MarcusDerrickson
HOU,Gerald Green,Eric Gordon,18,12.7,30,0.4,0.55,1.2,0.357,GeraldGreen
HOU,Gerald Green,Chris Paul,49,12.4,33,0.35,1.25,4.35,0.356,GeraldGreen
HOU,Eric Gordon,Chris Paul,107,15.9,33,0.35,1.3,5.05,0.359,EricGordon
HOU,James Harden,P.J. Tucker,12,21.7,33,0.6,1.8,4.35,0.3725,JamesHarden
HOU,Iman Shumpert,Austin Rivers,3,7.8,26,0.35,0.8,2,0.333,ImanShumpert
HOU,Iman Shumpert,Austin Rivers,3,6.65,26,0.25,0.6,1.7,0.3085,ImanShumpert
HOU,Kenneth Faried,James Harden,35,24.5,29,0.75,1.3,4.1,0.359,KennethFaried
HOU,Austin Rivers,Chris Paul,15,12.15,33,0.3,1.3,5.25,0.3395,AustinRivers
HOU,James Harden,Chris Paul,39,25.85,33,0.5,2,7.85,0.363,JamesHarden
HOU,Eric Gordon,Kenneth Faried,3,14.55,29,0.6,0.6,1.3,0.355,EricGordon
HOU,Eric Gordon,P.J. Tucker,19,11.75,33,0.45,1.1,1.55,0.3685,EricGordon
HOU,Kenneth Faried,Chris Paul,30,14.25,33,0.55,1.3,4.45,0.354,KennethFaried
HOU,Isaiah Hartenstein,James Harden,5,19,29,0.55,1.15,4,0.3505,IsaiahHartenstein
HOU,Gerald Green,Iman Shumpert,2,6.9,28,0.3,0.55,0.8,0.325,GeraldGreen
HOU,Kenneth Faried,Eric Gordon,8,14.55,30,0.6,0.6,1.3,0.355,KennethFaried
HOU,Chris Paul,Kenneth Faried,4,14.25,29,0.55,1.3,4.45,0.354,ChrisPaul
HOU,James Ennis,Austin Rivers,7,7.4,26,0.35,0.65,1.45,0.3355,JamesEnnis
HOU,James Ennis,Austin Rivers,7,8.05,26,0.35,0.8,1.5,0.344,JamesEnnis
HOU,Kenneth Faried,James Ennis,2,8.55,28,0.5,0.6,0.6,0.3365,KennethFaried
HOU,Kenneth Faried,James Ennis,2,10.15,28,0.6,0.8,0.7,0.3585,KennethFaried
HOU,Gerald Green,James Harden,47,22.65,29,0.55,1.25,4,0.361,GeraldGreen
HOU,James Harden,Kenneth Faried,4,24.5,29,0.75,1.3,4.1,0.359,JamesHarden
HOU,P.J. Tucker,Kenneth Faried,2,10.1,29,0.65,1.1,0.95,0.3635,P.J.Tucker
HOU,P.J. Tucker,Chris Paul,54,11.45,33,0.4,1.8,4.7,0.3675,P.J.Tucker
HOU,Eric Gordon,James Harden,68,26.15,29,0.55,1.3,4.7,0.364,EricGordon
HOU,Austin Rivers,James Harden,20,22.4,29,0.5,1.3,4.9,0.3445,AustinRivers
HOU,Iman Shumpert,JaMychal Green,2,8.45,28,0.45,0.85,1.3,0.3755,ImanShumpert
HOU,Iman Shumpert,Gerald Green,2,6.9,33,0.3,0.55,0.8,0.325,ImanShumpert
HOU,Kenneth Faried,P.J. Tucker,5,10.1,33,0.65,1.1,0.95,0.3635,KennethFaried
HOU,P.J. Tucker,James Harden,67,21.7,29,0.6,1.8,4.35,0.3725,P.J.Tucker
HOU,James Harden,Austin Rivers,7,22.4,26,0.5,1.3,4.9,0.3445,JamesHarden
HOU,Austin Rivers,Iman Shumpert,4,7.8,28,0.35,0.8,2,0.333,AustinRivers
HOU,Austin Rivers,Iman Shumpert,4,6.65,28,0.25,0.6,1.7,0.3085,AustinRivers
HOU,Chris Paul,P.J. Tucker,7,11.45,33,0.4,1.8,4.7,0.3675,ChrisPaul
HOU,P.J. Tucker,Iman Shumpert,3,5.95,28,0.35,1.1,1.15,0.3365,P.J.Tucker
HOU,Chris Paul,James Harden,14,25.85,29,0.5,2,7.85,0.363,ChrisPaul
HOU,Eric Gordon,Austin Rivers,20,12.45,26,0.35,0.6,2.1,0.3405,EricGordon
HOU,Kenneth Faried,Austin Rivers,8,9.25,26,0.45,0.55,1.35,0.319,KennethFaried
HOU,Kenneth Faried,Austin Rivers,8,10.8,26,0.55,0.6,1.5,0.3355,KennethFaried
HOU,Austin Rivers,JaMychal Green,3,8.75,28,0.4,0.65,1.5,0.3605,AustinRivers
HOU,Austin Rivers,Jeff Green,3,9.75,32,0.4,0.6,1.9,0.329,AustinRivers
HOU,Austin Rivers,Gerald Green,3,8.95,33,0.35,0.55,1.4,0.3375,AustinRivers
HOU,James Harden,Clint Capela,28,26.35,24,1.1,1.35,4.45,,JamesHarden
HOU,Gary Clark,James Harden,13,19.5,29,0.6,1.2,3.95,0.3325,GaryClark
HOU,Gerald Green,P.J. Tucker,15,8.25,33,0.45,1.05,0.85,0.3655,GeraldGreen
HOU,Gerald Green,Austin Rivers,19,8.95,26,0.35,0.55,1.4,0.3375,GeraldGreen
HOU,Austin Rivers,Gary Clark,1,5.8,24,0.4,0.5,1.35,0.309,AustinRivers
HOU,Gary Clark,Chris Paul,9,9.25,33,0.4,1.2,4.3,0.3275,GaryClark
HOU,Gary Clark,Clint Capela,2,9.75,24,1,0.55,0.9,,GaryClark
HOU,Gary Clark,Gerald Green,3,6.05,33,0.45,0.45,0.45,0.3255,GaryClark
HOU,Kenneth Faried,Iman Shumpert,4,8.95,28,0.5,0.75,1.15,0.334,KennethFaried
HOU,Kenneth Faried,Iman Shumpert,4,8.75,28,0.5,0.6,0.9,0.323,KennethFaried
HOU,Iman Shumpert,Chris Paul,9,10.1,33,0.25,1.3,4.65,0.327,ImanShumpert
HOU,Chris Paul,Iman Shumpert,1,10.1,28,0.25,1.3,4.65,0.327,ChrisPaul
HOU,P.J. Tucker,Isaiah Hartenstein,2,4.6,20,0.45,0.95,0.85,0.355,P.J.Tucker
HOU,Chris Paul,Eric Gordon,7,15.9,30,0.35,1.3,5.05,0.359,ChrisPaul
HOU,Austin Rivers,P.J. Tucker,9,8,33,0.4,1.1,1.75,0.349,AustinRivers
HOU,P.J. Tucker,James Nunnally,1,5.9,28,0.25,0.8,1.1,0.3135,P.J.Tucker
HOU,James Ennis,Eric Gordon,10,11.8,30,0.4,0.8,1.3,0.3635,JamesEnnis
HOU,P.J. Tucker,Austin Rivers,13,8,26,0.4,1.1,1.75,0.349,P.J.Tucker
HOU,James Nunnally,Austin Rivers,1,5.25,26,0.15,0.35,1.35,0.319,JamesNunnally
HOU,Danuel House,Austin Rivers,10,9.05,26,0.3,0.55,1.65,0.3685,DanuelHouse
HOU,Gary Clark,Austin Rivers,6,5.8,26,0.4,0.5,1.35,0.309,GaryClark
HOU,Gerald Green,Danuel House,7,9.3,25,0.35,0.5,0.75,0.385,GeraldGreen
HOU,Danuel House,P.J. Tucker,3,8.35,33,0.4,1.05,1.1,0.3965,DanuelHouse
HOU,Danuel House,James Harden,38,22.75,29,0.5,1.25,4.25,0.392,DanuelHouse
HOU,Danuel House,Isaiah Hartenstein,3,5.65,20,0.35,0.4,0.75,0.3745,DanuelHouse
HOU,P.J. Tucker,Eric Gordon,19,11.75,30,0.45,1.1,1.55,0.3685,P.J.Tucker
HOU,Gerald Green,James Nunnally,1,6.85,28,0.2,0.25,0.75,0.302,GeraldGreen
HOU,P.J. Tucker,Gerald Green,5,8.25,33,0.45,1.05,0.85,0.3655,P.J.Tucker
HOU,Danuel House,Gerald Green,2,9.3,33,0.35,0.5,0.75,0.385,DanuelHouse
HOU,Austin Rivers,James Ennis,1,7.4,28,0.35,0.65,1.45,0.3355,AustinRivers
HOU,Austin Rivers,James Ennis,1,8.05,28,0.35,0.8,1.5,0.344,AustinRivers
