,lon,lat,value,radius,color
47617,121.51678999999999,25.061654,2,1,#DDD23B
47628,121.52048700000002,25.030172,4,5,#DDD23B
47649,121.50225900000001,25.032764999999998,2,1,#DDD23B
47650,121.494105,25.136031,3,3,#DDD23B
47653,121.554493,25.040802,3,3,#DDD23B
47669,121.55681000000001,24.986318,2,1,#DDD23B
47676,121.55941100000001,24.983234,3,3,#DDD23B
47710,121.51608600000002,25.111207999999998,2,1,#DDD23B
47717,121.511372,25.113462,2,1,#DDD23B
47727,121.501623,25.12592,2,1,#DDD23B
47774,121.53281899999999,25.045578,2,1,#DDD23B
47810,121.505454,25.121326,2,1,#DDD23B
47848,121.61671100000001,25.037570000000002,2,1,#DDD23B
47866,121.513176,25.117495,2,1,#DDD23B
47875,121.50798999999999,25.029444,2,1,#DDD23B
47985,121.547352,25.058823999999998,2,1,#DDD23B
48001,121.617337,25.070408999999998,3,3,#DDD23B
48002,121.60461699999999,25.057792000000003,2,1,#DDD23B
48007,121.522741,25.039651,3,3,#DDD23B
48036,121.57682199999999,25.035277,2,1,#DDD23B
48086,121.56076200000001,25.053297,2,1,#DDD23B
48103,121.553325,25.046782,2,1,#DDD23B
48107,121.522145,25.040094,3,3,#DDD23B
48134,121.520843,25.107914,2,1,#DDD23B
48144,121.522746,25.057910999999997,2,1,#DDD23B
48145,121.519361,25.085095000000003,2,1,#DDD23B
48164,121.52251000000001,25.062732,2,1,#DDD23B
48168,121.52299199999999,25.056176999999998,2,1,#DDD23B
48174,121.567186,25.045789000000003,2,1,#DDD23B
48185,121.594982,25.084210000000002,2,1,#DDD23B
48196,121.5404,24.989810000000002,2,1,#DDD23B
48332,121.508458,25.119387,2,1,#DDD23B
48333,121.588624,25.070644,2,1,#DDD23B
48334,121.56041499999999,25.032526,3,3,#DDD23B
48369,121.554272,25.031663,2,1,#DDD23B
48387,121.51318700000002,25.042336,3,3,#DDD23B
48400,121.560239,25.025913,2,1,#DDD23B
48405,121.53262099999999,25.03855,2,1,#DDD23B
48420,121.500473,25.025357999999997,2,1,#DDD23B
48434,121.490872,25.024323000000003,2,1,#DDD23B
48448,121.52038200000001,25.119211,2,1,#DDD23B
48454,121.55237199999999,24.987795000000002,2,1,#DDD23B
48471,121.500588,25.038423,2,1,#DDD23B
48477,121.512552,25.055592,3,3,#DDD23B
48480,121.51688700000001,25.034693,1,1,#DDD23B
48535,121.581635,25.067905,2,1,#DDD23B
48571,121.613739,25.057517999999998,2,1,#DDD23B
48580,121.55237199999999,24.987795000000002,2,1,#DDD23B
48588,121.583798,25.049602,2,1,#DDD23B
48590,121.57774099999999,25.043267,2,1,#DDD23B
48602,121.57948200000001,25.058523,2,1,#DDD23B
48609,121.520051,25.108553,2,1,#DDD23B
48655,121.54808,25.042637,1,1,#DDD23B
48668,121.511104,25.110905,2,1,#DDD23B
48672,121.53023400000001,25.041120000000003,3,3,#DDD23B
48681,121.56258100000001,25.01503,2,1,#DDD23B
48706,121.513178,25.038709,2,1,#DDD23B
48708,121.554048,24.999868,2,1,#DDD23B
48727,121.533447,25.065112,2,1,#DDD23B
48765,121.509405,25.030148,2,1,#DDD23B
48780,121.569772,25.023318,2,1,#DDD23B
48840,121.564443,25.062761,2,1,#DDD23B
48879,121.566239,25.053048,2,1,#DDD23B
48892,121.568353,25.039051999999998,2,1,#DDD23B
48912,121.48671100000001,25.061453,2,1,#DDD23B
48929,121.51903600000001,25.109049,2,1,#DDD23B
48935,121.528484,25.046601000000003,2,1,#DDD23B
48960,121.510427,25.041317000000003,4,5,#DDD23B
48990,121.59006399999998,25.082573999999997,4,5,#DDD23B
49008,121.515548,25.039568,2,1,#DDD23B
49030,121.49939599999999,25.140741000000002,2,1,#DDD23B
49071,121.55239499999999,25.024286,2,1,#DDD23B
49075,121.56390900000001,25.026811,2,1,#DDD23B
49078,121.53256299999998,25.016320999999998,3,3,#DDD23B
49092,121.501052,25.019868,2,1,#DDD23B
49107,121.51741899999999,25.038653,1,1,#DDD23B
49112,121.533161,25.063042000000003,2,1,#DDD23B
49136,121.471864,25.130147,2,1,#DDD23B
49155,121.60719099999999,25.053320000000003,3,3,#DDD23B
49169,121.521075,25.077862,4,5,#DDD23B
49234,121.576846,24.990471,2,1,#DDD23B
49264,121.581172,25.05421,2,1,#DDD23B
49274,121.567242,24.981748,2,1,#DDD23B
49279,121.53303999999999,25.045296,4,5,#DDD23B
49280,121.57398400000001,25.065274,2,1,#DDD23B
49289,121.582733,25.05174,2,1,#DDD23B
49290,121.61424199999999,25.059883,3,3,#DDD23B
49296,121.56428799999999,24.988594,2,1,#DDD23B
49304,121.57337199999999,25.081431,2,1,#DDD23B
49307,121.57069299999999,25.080921,2,1,#DDD23B
49309,121.54861899999999,25.035961,2,1,#DDD23B
49310,121.51994499999999,25.114166,2,1,#DDD23B
49313,121.525479,25.061848,3,3,#DDD23B
49325,121.528824,25.061956,2,1,#DDD23B
49326,121.57070700000001,24.98776,2,1,#DDD23B
49356,121.54861399999999,25.081941,2,1,#DDD23B
49369,121.560107,25.017022,2,1,#DDD23B
49385,121.54274299999999,25.026502,1,1,#DDD23B
49408,121.543843,25.035326,3,3,#DDD23B
49425,121.54658500000001,25.024944,2,1,#DDD23B
49427,121.53666000000001,25.099388,2,1,#DDD23B
49441,121.535125,25.045133,2,1,#DDD23B
49500,121.573899,24.994848,1,1,#DDD23B
49506,121.52963899999999,25.102313,2,1,#DDD23B
49536,121.541154,25.059133,2,1,#DDD23B
49550,121.544843,25.079732999999997,2,1,#DDD23B
49551,121.58379599999999,25.049602,2,1,#DDD23B
49560,121.52885,25.055672,3,3,#DDD23B
49600,121.50183100000001,25.119035,2,1,#DDD23B
49603,121.54839199999999,25.054172,2,1,#DDD23B
49627,121.484347,25.137788,2,1,#DDD23B
49643,121.50943899999999,25.063185,1,1,#DDD23B
49687,121.53128899999999,25.017495999999998,3,3,#DDD23B
49694,121.48438300000001,25.122145,1,1,#DDD23B
49750,121.536643,25.110069,2,1,#DDD23B
49772,121.52887700000001,25.111541,3,3,#DDD23B
49782,121.57808500000002,25.074453,2,1,#DDD23B
49829,121.566359,25.027286,2,1,#DDD23B
49845,121.503126,25.026769,2,1,#DDD23B
49878,121.52001399999999,25.115648999999998,3,3,#DDD23B
49881,121.51376599999999,25.046024,3,3,#DDD23B
49884,121.581728,25.056623000000002,2,1,#DDD23B
49887,121.51650500000001,25.025632,2,1,#DDD23B
49917,121.50568,25.04448,3,3,#DDD23B
49919,121.588077,25.040649,2,1,#DDD23B
49926,121.606192,25.054275,2,1,#DDD23B
49954,121.574053,25.037581,2,1,#DDD23B
49966,121.557277,25.051458,2,1,#DDD23B
49972,121.54871200000001,25.050082,2,1,#DDD23B
49987,121.55071000000001,25.044746,3,3,#DDD23B
50002,121.519703,25.045552999999998,2,1,#DDD23B
50050,121.52896399999999,25.062518,3,3,#DDD23B
50055,121.51837900000001,25.048306,1,1,#DDD23B
50065,121.54991000000001,25.020917,2,1,#DDD23B
50069,121.515173,25.046119,2,1,#DDD23B
50081,121.511351,25.060666,4,5,#DDD23B
50189,121.49031699999999,25.109968,2,1,#DDD23B
50198,121.51356799999999,25.059237,1,1,#DDD23B
50219,121.54866799999999,25.092553,3,3,#DDD23B
50261,121.55678999999999,24.981935,2,1,#DDD23B
50262,121.504077,25.046692999999998,2,1,#DDD23B
50264,121.558501,24.981118,2,1,#DDD23B
50291,121.566042,25.082178,2,1,#DDD23B
50304,121.54387,25.031288,2,1,#DDD23B
50312,121.516773,25.063126,2,1,#DDD23B
50328,121.61259199999999,25.068913000000002,2,1,#DDD23B
50337,121.5682,25.06342,2,1,#DDD23B
50343,121.526367,25.054903,2,1,#DDD23B
50348,121.510304,25.053265,2,1,#DDD23B
50352,121.575474,25.076091,2,1,#DDD23B
50373,121.56081699999999,25.050449,3,3,#DDD23B
50385,121.52896399999999,25.062518,2,1,#DDD23B
50393,121.56346,25.03291,2,1,#DDD23B
50401,121.515677,25.032124,2,1,#DDD23B
50405,121.615245,25.054484,2,1,#DDD23B
50407,121.509773,25.086568,2,1,#DDD23B
50426,121.498824,25.025019,2,1,#DDD23B
50438,121.54938500000002,25.038713,2,1,#DDD23B
50443,121.56526699999999,24.990291,2,1,#DDD23B
50450,121.554461,25.034189,1,1,#DDD23B
50471,121.581992,25.074907999999997,2,1,#DDD23B
50490,121.526374,25.088388000000002,2,1,#DDD23B
50494,121.56371299999999,25.026032,2,1,#DDD23B
50496,121.57035400000001,25.032764999999998,2,1,#DDD23B
50508,121.55141200000001,24.987537,2,1,#DDD23B
50525,121.53018700000001,25.063601000000002,2,1,#DDD23B
50535,121.50969199999999,25.084572,1,1,#DDD23B
50601,121.565193,25.050061,2,1,#DDD23B
50624,121.605172,25.073529,2,1,#DDD23B
50638,121.536271,25.011003,3,3,#DDD23B
50639,121.498294,25.136681,2,1,#DDD23B
50674,121.57644499999999,25.068988,2,1,#DDD23B
50675,121.52073100000001,25.088482,2,1,#DDD23B
50699,121.46208200000001,25.123117,2,1,#DDD23B
50725,121.55474,25.028218,2,1,#DDD23B
50728,121.542533,25.044039,2,1,#DDD23B
50817,121.550041,25.026114,2,1,#DDD23B
50832,121.576843,25.000125,2,1,#DDD23B
50837,121.51163899999999,25.049842,3,3,#DDD23B
50841,121.53645300000001,25.048429000000002,2,1,#DDD23B
50843,121.51656899999999,25.025764000000002,2,1,#DDD23B
50862,121.58423300000001,25.049,2,1,#DDD23B
50886,121.53838300000001,25.072696,2,1,#DDD23B
50899,121.54593200000001,25.082273999999998,2,1,#DDD23B
50903,121.56849299999999,25.032989,3,3,#DDD23B
50965,121.584359,25.068744,2,1,#DDD23B
50982,121.60834299999999,25.071931,2,1,#DDD23B
50987,121.51913400000001,25.116084,2,1,#DDD23B
50995,121.49081899999999,25.031309,2,1,#DDD23B
51015,121.521151,25.060332,3,3,#DDD23B
51052,121.565898,25.063289,3,3,#DDD23B
51070,121.52313799999999,25.089267,14,25,#E98B2A
51081,121.52216399999999,25.063739,1,1,#DDD23B
51082,121.556591,25.020648,2,1,#DDD23B
51093,121.51063899999998,25.111055,2,1,#DDD23B
51097,121.571891,25.002389,3,3,#DDD23B
51122,121.522399,25.091888,2,1,#DDD23B
51209,121.59218600000001,25.086164,2,1,#DDD23B
51259,121.56282,25.086698000000002,3,3,#DDD23B
51293,121.497698,25.019145,2,1,#DDD23B
51297,121.553223,25.083354,2,1,#DDD23B
51309,121.56397700000001,24.984796,2,1,#DDD23B
51336,121.53703300000001,25.051901,2,1,#DDD23B
51339,121.615453,25.054337,3,3,#DDD23B
51343,121.518424,25.059303,2,1,#DDD23B
51346,121.587571,25.0735,3,3,#DDD23B
51352,121.611469,25.066907,2,1,#DDD23B
51354,121.56275600000001,25.047746,2,1,#DDD23B
51359,121.542179,25.057722000000002,2,1,#DDD23B
51373,121.56534599999999,25.029657,2,1,#DDD23B
51412,121.570117,25.045554,3,3,#DDD23B
51428,121.57836100000002,25.047459,2,1,#DDD23B
51467,121.585159,24.999896,1,1,#DDD23B
51474,121.552201,25.085675,2,1,#DDD23B
51476,121.54993200000001,25.024407999999998,2,1,#DDD23B
51480,121.503098,25.137713,2,1,#DDD23B
51484,121.512328,25.056846,2,1,#DDD23B
51490,121.53884,25.011222,3,3,#DDD23B
51491,121.50808400000001,25.026173999999997,2,1,#DDD23B
51514,121.565956,25.062580999999998,1,1,#DDD23B
51548,121.53471299999998,25.062254,2,1,#DDD23B
51557,121.57788400000001,25.040865,1,1,#DDD23B
51578,121.52918500000001,25.109338,2,1,#DDD23B
51606,121.52936000000001,25.052153,2,1,#DDD23B
51618,121.51921000000002,25.024944,3,3,#DDD23B
51658,121.563598,25.027182,3,3,#DDD23B
51665,121.48201599999999,25.076033,2,1,#DDD23B
51674,121.50234499999999,25.114461,2,1,#DDD23B
51677,121.523559,25.070719,2,1,#DDD23B
51698,121.552272,25.05281,2,1,#DDD23B
51699,121.56365600000001,24.984132000000002,2,1,#DDD23B
51752,121.548993,25.026006,2,1,#DDD23B
51757,121.569608,25.049493,1,1,#DDD23B
51769,121.556249,25.003939000000003,1,1,#DDD23B
51772,121.581717,25.071279,2,1,#DDD23B
51782,121.542883,24.995025,2,1,#DDD23B
51820,121.569184,25.039047,1,1,#DDD23B
51824,121.53483700000001,25.048305,2,1,#DDD23B
51840,121.55436,25.033279999999998,2,1,#DDD23B
51841,121.602496,25.061057,2,1,#DDD23B
51844,121.53741799999999,25.025729000000002,3,3,#DDD23B
51881,121.53159199999999,25.042767,1,1,#DDD23B
51885,121.55025800000001,24.987419,1,1,#DDD23B
51894,121.559091,25.027051,3,3,#DDD23B
51906,121.549879,24.987409,2,1,#DDD23B
51914,121.52751799999999,25.107298999999998,2,1,#DDD23B
51925,121.57906899999999,25.041546,2,1,#DDD23B
51931,121.502756,25.125079,4,5,#DDD23B
51946,121.514228,25.11485,3,3,#DDD23B
51956,121.517963,25.026664,2,1,#DDD23B
51997,121.52326200000002,25.057825,2,1,#DDD23B
52007,121.524181,25.047701,2,1,#DDD23B
52022,121.564268,25.050836,2,1,#DDD23B
52027,121.50898600000001,25.043762,2,1,#DDD23B
52035,121.52369099999999,25.079902,2,1,#DDD23B
52037,121.500754,25.1262,2,1,#DDD23B
52056,121.557201,25.028875,3,3,#DDD23B
52075,121.562758,24.985143,2,1,#DDD23B
52081,121.5754,25.043392,2,1,#DDD23B
52096,121.51273300000001,25.087481,1,1,#DDD23B
52100,121.568353,25.082310999999997,3,3,#DDD23B
52101,121.51105700000001,25.065044,2,1,#DDD23B
52112,121.49761200000002,25.036734,2,1,#DDD23B
52142,121.51164299999999,25.055475,2,1,#DDD23B
52158,121.587484,25.069395999999998,2,1,#DDD23B
52159,121.516369,25.048645999999998,1,1,#DDD23B
52165,121.50899,25.065704,2,1,#DDD23B
52176,121.55523000000001,25.058316,2,1,#DDD23B
52250,121.514407,25.076276,2,1,#DDD23B
52334,121.491794,25.02657,2,1,#DDD23B
52350,121.522152,25.113652,2,1,#DDD23B
52377,121.61639,25.054185,2,1,#DDD23B
52407,121.558659,25.031278,2,1,#DDD23B
52440,121.565502,25.039114,2,1,#DDD23B
52480,121.521165,25.047943,2,1,#DDD23B
52485,121.57782900000001,25.049532,2,1,#DDD23B
52521,121.547357,25.077556,2,1,#DDD23B
52531,121.582898,25.042923000000002,3,3,#DDD23B
52532,121.54119399999999,24.990778,2,1,#DDD23B
52557,121.543741,25.063463,2,1,#DDD23B
52587,121.54871100000001,25.053161,1,1,#DDD23B
52591,121.50568799999999,25.045931,2,1,#DDD23B
52685,121.52053899999999,25.052663,2,1,#DDD23B
52747,121.543682,25.053145,3,3,#DDD23B
52765,121.54728700000001,25.019884,2,1,#DDD23B
52771,121.541403,24.99428,2,1,#DDD23B
52781,121.576815,25.057438,2,1,#DDD23B
52790,121.52838999999999,25.038329,4,5,#DDD23B
52848,121.57046499999998,25.051153,2,1,#DDD23B
52865,121.590121,25.077845,2,1,#DDD23B
52868,121.56833300000001,25.028558,2,1,#DDD23B
52887,121.517214,25.090201,1,1,#DDD23B
52922,121.50181699999999,25.134158,1,1,#DDD23B
52942,121.53681599999999,25.101418,2,1,#DDD23B
52959,121.509424,25.027908,2,1,#DDD23B
52986,121.576158,25.079805,2,1,#DDD23B
52992,121.549673,25.044885999999998,2,1,#DDD23B
52999,121.50431699999999,25.040357999999998,2,1,#DDD23B
53000,121.524955,25.068246,2,1,#DDD23B
53063,121.507147,25.031433,2,1,#DDD23B
53073,121.60583899999999,25.055882999999998,2,1,#DDD23B
53081,121.54176499999998,25.136441,2,1,#DDD23B
53091,121.567048,25.05159,2,1,#DDD23B
53092,121.52308899999998,25.06249,2,1,#DDD23B
53128,121.50198,25.045956,2,1,#DDD23B
53149,121.497853,25.093988,2,1,#DDD23B
53170,121.53703,25.046333999999998,2,1,#DDD23B
53219,121.516124,25.053679000000002,2,1,#DDD23B
53233,121.57798600000001,25.040971,3,3,#DDD23B
53248,121.560245,25.040031,3,3,#DDD23B
53262,121.56171200000001,25.017908,1,1,#DDD23B
53265,121.618879,25.069727,3,3,#DDD23B
53281,121.530984,25.108627,2,1,#DDD23B
53285,121.49551799999999,25.013596,1,1,#DDD23B
53286,121.53662800000001,25.008063,1,1,#DDD23B
53289,121.555508,25.024122,2,1,#DDD23B
53302,121.55953600000001,25.030575,2,1,#DDD23B
53313,121.59403200000001,25.054586999999998,2,1,#DDD23B
53324,121.555067,25.048612,2,1,#DDD23B
53341,121.46513600000002,25.124376,2,1,#DDD23B
53355,121.537568,25.053641,2,1,#DDD23B
53423,121.53376100000001,25.018628,2,1,#DDD23B
53456,121.52783000000001,25.107532,2,1,#DDD23B
53466,121.558849,24.988735000000002,2,1,#DDD23B
53482,121.524744,25.084257,1,1,#DDD23B
53487,121.54354599999999,25.062418,3,3,#DDD23B
53492,121.507278,25.032282000000002,2,1,#DDD23B
53498,121.591085,25.055522,2,1,#DDD23B
53502,121.522282,25.064267,2,1,#DDD23B
53524,121.535023,25.064258,2,1,#DDD23B
53525,121.543145,25.037777,2,1,#DDD23B
53532,121.50171499999999,25.133425,2,1,#DDD23B
53533,121.467303,25.132953,2,1,#DDD23B
53534,121.541715,24.98976,2,1,#DDD23B
53540,121.57776000000001,25.040885999999997,3,3,#DDD23B
53561,121.581597,25.067921,2,1,#DDD23B
53569,121.505719,25.026014,2,1,#DDD23B
53574,121.58523000000001,25.067684,3,3,#DDD23B
53577,121.547596,25.084104,2,1,#DDD23B
53593,121.521275,25.044042,2,1,#DDD23B
53603,121.57963799999999,25.045324,2,1,#DDD23B
53614,121.58766000000001,25.081208,1,1,#DDD23B
53623,121.530203,25.057979,2,1,#DDD23B
53643,121.548147,25.002714,2,1,#DDD23B
53665,121.51091299999999,25.063023,3,3,#DDD23B
53668,121.50974,25.084549,2,1,#DDD23B
53700,121.50827199999999,25.056874,2,1,#DDD23B
53701,121.515,25.045901,3,3,#DDD23B
53718,121.56876100000001,25.043554,2,1,#DDD23B
53754,121.541475,24.994957,4,5,#DDD23B
53762,121.507295,25.037979,2,1,#DDD23B
53775,121.60790300000001,25.062914000000003,3,3,#DDD23B
53777,121.616684,25.035376,2,1,#DDD23B
53795,121.50681999999999,25.031951,2,1,#DDD23B
53816,121.51118899999999,25.062253,2,1,#DDD23B
53837,121.577749,25.051639,2,1,#DDD23B
53855,121.51018300000001,25.082096,4,5,#DDD23B
53856,121.528178,25.101497,2,1,#DDD23B
53872,121.52035500000001,25.059233,2,1,#DDD23B
53874,121.615669,25.053005,3,3,#DDD23B
53890,121.56132099999999,25.004151,3,3,#DDD23B
53911,121.55254099999999,24.987656,2,1,#DDD23B
53919,121.525746,25.047638,2,1,#DDD23B
53925,121.509179,25.046064,2,1,#DDD23B
53927,121.51468700000001,25.110641,2,1,#DDD23B
53928,121.587961,25.049442000000003,2,1,#DDD23B
53938,121.540884,25.067520000000002,2,1,#DDD23B
53948,121.552628,25.02436,2,1,#DDD23B
53965,121.54656499999999,25.059403,2,1,#DDD23B
53969,121.537993,25.050828,2,1,#DDD23B
54024,121.530878,25.096235,2,1,#DDD23B
54047,121.61117800000001,25.073339,2,1,#DDD23B
54101,121.51823600000002,25.118627,2,1,#DDD23B
54121,121.501005,25.139742000000002,2,1,#DDD23B
54127,121.500052,25.120573,2,1,#DDD23B
54143,121.51916399999999,25.049792,2,1,#DDD23B
54164,121.54256000000001,25.028394,2,1,#DDD23B
54170,121.569787,25.055131,2,1,#DDD23B
54174,121.534737,25.118057,2,1,#DDD23B
54193,121.520826,25.114145999999998,2,1,#DDD23B
54200,121.520629,25.09725,3,3,#DDD23B
54202,121.495769,25.111273999999998,1,1,#DDD23B
54207,121.49873600000001,25.091897,2,1,#DDD23B
54221,121.497227,25.136031,2,1,#DDD23B
54229,121.57569199999999,24.99956,2,1,#DDD23B
54230,121.58283,25.040067999999998,2,1,#DDD23B
54249,121.537807,24.993961,2,1,#DDD23B
54256,121.512221,25.109914,2,1,#DDD23B
54272,121.530166,25.057148,2,1,#DDD23B
54285,121.52299199999999,25.056176999999998,2,1,#DDD23B
54289,121.548796,25.033328,2,1,#DDD23B
54295,121.511517,25.054679999999998,2,1,#DDD23B
54318,121.54744299999999,24.987128,2,1,#DDD23B
54335,121.55003300000001,25.028501000000002,2,1,#DDD23B
54351,121.58701200000002,25.040989,2,1,#DDD23B
54357,121.533478,25.061723,1,1,#DDD23B
54389,121.50863000000001,25.051970999999998,1,1,#DDD23B
54409,121.541582,25.056105,3,3,#DDD23B
54419,121.56093500000001,25.033026,2,1,#DDD23B
54456,121.517698,25.090391,2,1,#DDD23B
54473,121.54956899999999,25.082741,2,1,#DDD23B
54478,121.509207,25.030535,1,1,#DDD23B
54484,121.51776399999999,25.038608,2,1,#DDD23B
54497,121.52839099999998,25.056356,3,3,#DDD23B
54511,121.52861499999999,25.112717,2,1,#DDD23B
54515,121.49086000000001,25.137634,2,1,#DDD23B
54523,121.553321,25.032089000000003,3,3,#DDD23B
54532,121.49880300000001,25.129103,2,1,#DDD23B
54538,121.61616599999999,25.055166,3,3,#DDD23B
54545,121.539705,25.001036,2,1,#DDD23B
54547,121.554676,25.040707,2,1,#DDD23B
54571,121.48933799999999,25.030128,2,1,#DDD23B
54577,121.51122,25.062788,3,3,#DDD23B
54584,121.58143000000001,25.042617,2,1,#DDD23B
54587,121.56066499999999,24.984319,4,5,#DDD23B
54616,121.503373,25.128285,3,3,#DDD23B
54654,121.55808300000001,24.981042000000002,3,3,#DDD23B
54661,121.497598,25.026635,3,3,#DDD23B
54692,121.545773,25.072426999999998,2,1,#DDD23B
54752,121.518123,25.058422,1,1,#DDD23B
54757,121.46497099999999,25.124536,2,1,#DDD23B
54797,121.568408,25.026723999999998,2,1,#DDD23B
54807,121.56829499999999,25.031888000000002,2,1,#DDD23B
54857,121.58240900000001,25.046612,2,1,#DDD23B
54870,121.57441200000001,25.048109,2,1,#DDD23B
54898,121.516821,25.038213,2,1,#DDD23B
54950,121.532458,25.034065,1,1,#DDD23B
54957,121.543575,25.040696,4,5,#DDD23B
54976,121.513421,25.097791,3,3,#DDD23B
54979,121.525967,25.092346,1,1,#DDD23B
54982,121.5816,25.067902,2,1,#DDD23B
55013,121.53887399999999,25.011186,1,1,#DDD23B
55025,121.53503700000002,25.064702,2,1,#DDD23B
55062,121.567302,24.985366,2,1,#DDD23B
55065,121.50270400000001,25.121446,2,1,#DDD23B
55152,121.51556799999999,25.051141,2,1,#DDD23B
55156,121.54848799999999,25.026277,3,3,#DDD23B
55159,121.58073799999998,25.045102,2,1,#DDD23B
55168,121.546558,25.018923,2,1,#DDD23B
55182,121.50275500000001,25.023491,2,1,#DDD23B
55190,121.49581299999998,25.016718,2,1,#DDD23B
55208,121.57124499999999,24.992426000000002,2,1,#DDD23B
55215,121.579278,25.05557,2,1,#DDD23B
55274,121.50544099999999,25.049205,2,1,#DDD23B
55278,121.581883,25.041915,3,3,#DDD23B
55298,121.51104,25.087103,2,1,#DDD23B
55319,121.566525,25.084582,2,1,#DDD23B
55329,121.56536899999999,25.030502,3,3,#DDD23B
55350,121.58488100000001,25.068154,2,1,#DDD23B
55354,121.538048,25.037994,2,1,#DDD23B
55362,121.49779699999999,25.038479000000002,3,3,#DDD23B
55416,121.52569799999999,25.084218,2,1,#DDD23B
55417,121.57855900000001,25.066597,2,1,#DDD23B
55446,121.510434,25.052024,2,1,#DDD23B
55448,121.553168,25.046255,3,3,#DDD23B
55452,121.570174,25.051114000000002,3,3,#DDD23B
55468,121.511799,25.116292,2,1,#DDD23B
55469,121.497527,25.035232,3,3,#DDD23B
55473,121.497248,25.038548000000002,2,1,#DDD23B
55497,121.540907,25.062325,1,1,#DDD23B
55502,121.48315900000001,25.047259,3,3,#DDD23B
55513,121.546098,25.135685000000002,2,1,#DDD23B
55518,121.553679,25.048189999999998,2,1,#DDD23B
55530,121.52030500000001,25.047367,2,1,#DDD23B
55532,121.51866499999998,25.048322,2,1,#DDD23B
55542,121.55501100000001,25.03941,6,18,#E98B2A
55546,121.46906499999999,25.120805999999998,2,1,#DDD23B
55562,121.52849499999999,25.062425,2,1,#DDD23B
55575,121.56073700000002,24.981716,2,1,#DDD23B
55610,121.571199,24.987624,3,3,#DDD23B
55664,121.522136,25.05246,2,1,#DDD23B
55720,121.55935900000001,24.981938,2,1,#DDD23B
55811,121.54318,24.99055,3,3,#DDD23B
55828,121.56607,25.026137,2,1,#DDD23B
55829,121.55239499999999,25.024286,2,1,#DDD23B
55850,121.54751499999999,24.996256,2,1,#DDD23B
55898,121.538747,25.058070999999998,2,1,#DDD23B
55899,121.519209,25.032023000000002,1,1,#DDD23B
55948,121.527999,25.021617000000003,2,1,#DDD23B
55956,121.568371,25.027327,2,1,#DDD23B
